# Time(ns)	Amplitude
0.00 199.39
1.01 199.96
2.02 199.71
3.03 199.54
4.03 200.04
5.04 199.92
6.05 199.97
7.06 200.45
8.07 200.13
9.08 200.38
10.08 200.52
11.09 200.33
12.10 199.84
13.11 200.10
14.12 199.99
15.13 200.22
16.13 199.91
17.14 199.78
18.15 200.27
19.16 199.89
20.17 200.68
21.18 199.75
22.18 200.04
23.19 199.71
24.20 199.88
25.21 200.37
26.22 199.76
27.23 199.88
28.24 200.46
29.24 200.75
30.25 199.94
31.26 199.32
32.27 199.60
33.28 203.86
34.29 205.88
35.29 206.48
36.30 206.15
37.31 206.14
38.32 205.74
39.33 205.06
40.34 204.08
41.34 204.36
42.35 203.98
43.36 203.30
44.37 203.62
45.38 202.41
46.39 202.76
47.39 203.81
48.40 206.84
49.41 207.86
50.42 208.56
51.43 207.88
52.44 207.33
53.45 207.16
54.45 206.94
55.46 206.01
56.47 205.15
57.48 204.45
58.49 204.10
59.50 204.07
60.50 203.65
61.51 203.25
62.52 202.91
63.53 202.30
64.54 202.91
65.55 202.66
66.55 201.65
67.56 201.99
68.57 201.49
69.58 201.79
70.59 201.35
71.60 201.09
72.61 200.94
73.61 200.53
74.62 201.03
75.63 200.44
76.64 200.57
77.65 200.34
78.66 200.37
79.66 200.44
80.67 200.46
81.68 200.02
82.69 200.55
83.70 200.72
84.71 200.87
85.71 200.37
86.72 199.80
87.73 199.74
88.74 200.13
89.75 200.03
90.76 205.39
91.76 208.48
92.77 210.01
93.78 210.08
94.79 209.99
95.80 209.47
96.81 208.74
97.82 208.12
98.82 207.15
99.83 206.83
100.84 205.89
101.85 205.50
102.86 204.73
103.87 205.03
104.87 207.41
105.88 214.97
106.89 218.42
107.90 219.14
108.91 218.77
109.92 217.61
110.92 216.93
111.93 214.81
112.94 213.54
113.95 212.24
114.96 211.67
115.97 210.11
116.97 209.30
117.98 208.34
118.99 207.67
120.00 207.03
