# Time(ns)	Amplitude
0.00 200.35
1.01 200.02
2.02 200.16
3.03 199.83
4.03 200.05
5.04 200.16
6.05 199.56
7.06 199.86
8.07 199.58
9.08 200.10
10.08 200.08
11.09 200.00
12.10 199.88
13.11 200.49
14.12 199.73
15.13 199.71
16.13 200.09
17.14 200.14
18.15 200.06
19.16 199.92
20.17 203.37
21.18 208.63
22.18 210.62
23.19 211.47
24.20 211.29
25.21 210.42
26.22 211.86
27.23 213.42
28.24 214.14
29.24 213.64
30.25 212.78
31.26 212.50
32.27 211.15
33.28 210.60
34.29 209.29
35.29 208.31
36.30 207.70
37.31 206.69
38.32 206.48
39.33 205.89
40.34 204.19
41.34 205.25
42.35 204.27
43.36 204.01
44.37 203.30
45.38 202.91
46.39 203.15
47.39 202.20
48.40 202.09
49.41 202.53
50.42 201.89
51.43 200.98
52.44 201.16
53.45 201.58
54.45 201.10
55.46 201.59
56.47 207.46
57.48 210.65
58.49 210.64
59.50 210.53
60.50 210.54
61.51 209.48
62.52 208.85
63.53 208.67
64.54 208.29
65.55 207.21
66.55 205.93
67.56 205.06
68.57 204.57
69.58 204.81
70.59 203.80
71.60 203.33
72.61 203.08
73.61 203.27
74.62 202.76
75.63 202.49
76.64 201.61
77.65 202.13
78.66 201.94
79.66 201.69
80.67 201.20
81.68 200.62
82.69 201.41
83.70 200.90
84.71 201.47
85.71 200.92
86.72 207.62
87.73 209.23
88.74 210.10
89.75 209.99
90.76 209.48
91.76 208.60
92.77 208.67
93.78 207.42
94.79 206.89
95.80 206.22
96.81 205.56
97.82 204.90
98.82 204.48
99.83 204.99
100.84 206.78
101.85 207.75
102.86 207.65
103.87 207.75
104.87 207.35
105.88 206.03
106.89 205.95
107.90 205.66
108.91 204.58
109.92 204.47
110.92 204.53
111.93 203.89
112.94 203.59
113.95 203.18
114.96 202.94
115.97 202.62
116.97 201.85
117.98 201.99
118.99 201.94
120.00 201.75
