# Time(ns)	Amplitude
0.00 200.30
1.01 200.41
2.02 199.93
3.03 199.74
4.03 199.93
5.04 199.33
6.05 200.15
7.06 205.23
8.07 208.16
9.08 209.31
10.08 209.17
11.09 208.85
12.10 209.03
13.11 207.62
14.12 207.50
15.13 213.74
16.13 220.24
17.14 222.66
18.15 222.62
19.16 221.58
20.17 220.02
21.18 218.38
22.18 217.44
23.19 215.57
24.20 214.32
25.21 212.53
26.22 211.34
27.23 210.02
28.24 209.94
29.24 208.57
30.25 207.63
31.26 207.49
32.27 206.13
33.28 206.03
34.29 205.20
35.29 204.93
36.30 204.36
37.31 203.27
38.32 203.43
39.33 202.95
40.34 203.18
41.34 202.54
42.35 202.58
43.36 201.95
44.37 201.30
45.38 201.54
46.39 201.30
47.39 201.25
48.40 201.09
49.41 201.74
50.42 200.88
51.43 201.21
52.44 201.12
53.45 200.64
54.45 200.95
55.46 200.38
56.47 200.59
57.48 200.72
58.49 200.82
59.50 200.12
60.50 200.15
61.51 200.10
62.52 199.91
63.53 199.94
64.54 199.39
65.55 200.11
66.55 200.00
67.56 200.14
68.57 200.84
69.58 199.58
70.59 200.69
71.60 200.27
72.61 200.24
73.61 200.26
74.62 200.25
75.63 200.31
76.64 205.61
77.65 208.20
78.66 209.69
79.66 209.25
80.67 209.17
81.68 208.14
82.69 208.14
83.70 206.75
84.71 206.42
85.71 206.62
86.72 205.49
87.73 204.93
88.74 204.61
89.75 203.83
90.76 203.52
91.76 203.24
92.77 203.18
93.78 203.55
94.79 207.54
95.80 209.87
96.81 209.68
97.82 209.54
98.82 208.85
99.83 208.23
100.84 207.94
101.85 206.94
102.86 206.39
103.87 205.39
104.87 205.25
105.88 204.78
106.89 204.07
107.90 203.95
108.91 203.19
109.92 202.88
110.92 203.16
111.93 203.45
112.94 202.17
113.95 201.95
114.96 201.42
115.97 201.75
116.97 201.14
117.98 201.27
118.99 200.64
120.00 201.01
