# Time(ns)	Amplitude
0.00 199.99
1.01 200.10
2.02 199.93
3.03 200.20
4.03 199.98
5.04 200.40
6.05 199.61
7.06 199.83
8.07 199.88
9.08 200.11
10.08 199.77
11.09 199.68
12.10 200.39
13.11 200.43
14.12 199.90
15.13 200.46
16.13 199.45
17.14 199.46
18.15 199.97
19.16 200.36
20.17 199.78
21.18 200.12
22.18 199.54
23.19 199.79
24.20 199.63
25.21 199.45
26.22 201.85
27.23 207.36
28.24 209.76
29.24 210.19
30.25 210.32
31.26 210.06
32.27 209.66
33.28 208.93
34.29 207.68
35.29 207.36
36.30 206.54
37.31 205.35
38.32 205.53
39.33 204.84
40.34 204.46
41.34 204.01
42.35 203.35
43.36 203.02
44.37 202.79
45.38 204.64
46.39 205.43
47.39 206.27
48.40 206.74
49.41 206.52
50.42 205.65
51.43 205.05
52.44 207.17
53.45 208.26
54.45 208.28
55.46 208.56
56.47 207.50
57.48 206.37
58.49 206.37
59.50 205.71
60.50 205.11
61.51 204.84
62.52 204.89
63.53 203.47
64.54 202.79
65.55 203.59
66.55 202.81
67.56 202.19
68.57 202.00
69.58 202.06
70.59 201.60
71.60 201.46
72.61 201.66
73.61 201.74
74.62 201.55
75.63 201.42
76.64 201.25
77.65 200.62
78.66 200.93
79.66 200.66
80.67 200.82
81.68 200.34
82.69 200.43
83.70 200.60
84.71 200.32
85.71 200.49
86.72 200.10
87.73 200.18
88.74 200.21
89.75 200.29
90.76 200.80
91.76 200.23
92.77 200.19
93.78 200.04
94.79 202.73
95.80 204.32
96.81 204.58
97.82 204.57
98.82 204.24
99.83 204.76
100.84 203.27
101.85 203.51
102.86 202.75
103.87 202.77
104.87 202.58
105.88 202.19
106.89 202.42
107.90 202.41
108.91 204.63
109.92 209.84
110.92 211.23
111.93 211.86
112.94 211.74
113.95 211.04
114.96 210.22
115.97 209.41
116.97 208.67
117.98 207.61
118.99 207.33
120.00 206.27
