# Time(ns)	Amplitude
0.00 199.68
1.01 200.13
2.02 199.43
3.03 199.95
4.03 200.17
5.04 200.00
6.05 199.98
7.06 199.56
8.07 199.81
9.08 200.09
10.08 199.98
11.09 199.85
12.10 200.14
13.11 200.13
14.12 199.92
15.13 199.74
16.13 199.84
17.14 200.19
18.15 200.07
19.16 200.34
20.17 199.93
21.18 199.06
22.18 199.89
23.19 200.10
24.20 206.78
25.21 209.92
26.22 211.35
27.23 211.29
28.24 211.29
29.24 210.61
30.25 209.84
31.26 208.39
32.27 207.88
33.28 210.02
34.29 212.87
35.29 214.70
36.30 214.04
37.31 213.89
38.32 212.66
39.33 212.11
40.34 210.71
41.34 210.06
42.35 210.75
43.36 212.67
44.37 213.53
45.38 213.58
46.39 212.35
47.39 211.20
48.40 210.82
49.41 209.80
50.42 208.17
51.43 207.88
52.44 207.40
53.45 206.48
54.45 205.51
55.46 205.33
56.47 204.77
57.48 204.16
58.49 203.98
59.50 203.84
60.50 202.93
61.51 202.80
62.52 202.06
63.53 202.22
64.54 201.97
65.55 201.82
66.55 202.13
67.56 201.23
68.57 201.43
69.58 201.15
70.59 201.24
71.60 206.66
72.61 210.23
73.61 211.94
74.62 211.90
75.63 211.84
76.64 210.56
77.65 209.59
78.66 208.91
79.66 207.82
80.67 207.35
81.68 206.85
82.69 206.50
83.70 205.69
84.71 205.32
85.71 205.13
86.72 204.61
87.73 203.88
88.74 203.53
89.75 202.82
90.76 202.54
91.76 202.68
92.77 202.07
93.78 202.01
94.79 201.88
95.80 201.77
96.81 202.10
97.82 201.37
98.82 200.80
99.83 204.67
100.84 208.51
101.85 209.10
102.86 209.09
103.87 209.26
104.87 209.48
105.88 208.23
106.89 206.73
107.90 207.42
108.91 205.90
109.92 205.18
110.92 204.63
111.93 204.43
112.94 203.72
113.95 203.68
114.96 203.35
115.97 202.89
116.97 202.80
117.98 203.02
118.99 201.93
120.00 202.12
