# Time(ns)	Amplitude
0.00 199.92
1.01 200.14
2.02 200.16
3.03 199.63
4.03 200.51
5.04 200.21
6.05 199.73
7.06 199.46
8.07 199.77
9.08 199.96
10.08 199.95
11.09 200.19
12.10 199.85
13.11 199.52
14.12 199.90
15.13 200.00
16.13 200.56
17.14 200.02
18.15 200.08
19.16 199.73
20.17 200.65
21.18 200.18
22.18 199.83
23.19 200.19
24.20 200.20
25.21 200.15
26.22 200.23
27.23 201.57
28.24 207.05
29.24 209.20
30.25 210.02
31.26 209.90
32.27 210.11
33.28 208.96
34.29 207.98
35.29 207.27
36.30 207.34
37.31 205.91
38.32 205.83
39.33 205.50
40.34 205.37
41.34 204.39
42.35 204.94
43.36 210.31
44.37 213.02
45.38 213.54
46.39 213.89
47.39 212.89
48.40 212.02
49.41 210.73
50.42 209.52
51.43 209.27
52.44 208.38
53.45 207.25
54.45 206.62
55.46 206.29
56.47 205.59
57.48 205.09
58.49 204.40
59.50 204.14
60.50 203.73
61.51 203.31
62.52 203.73
63.53 202.79
64.54 202.37
65.55 202.49
66.55 201.58
67.56 202.25
68.57 202.25
69.58 201.53
70.59 201.26
71.60 207.33
72.61 211.25
73.61 212.32
74.62 212.72
75.63 211.62
76.64 211.00
77.65 210.64
78.66 209.18
79.66 209.09
80.67 207.71
81.68 207.47
82.69 205.92
83.70 206.21
84.71 205.05
85.71 205.12
86.72 204.04
87.73 204.17
88.74 203.29
89.75 202.79
90.76 202.63
91.76 202.60
92.77 202.41
93.78 202.66
94.79 203.37
95.80 204.95
96.81 204.85
97.82 204.32
98.82 204.82
99.83 209.48
100.84 211.23
101.85 211.43
102.86 210.64
103.87 210.62
104.87 209.27
105.88 208.73
106.89 207.75
107.90 206.83
108.91 206.92
109.92 206.02
110.92 205.14
111.93 204.76
112.94 203.77
113.95 203.75
114.96 203.60
115.97 203.36
116.97 202.96
117.98 202.70
118.99 202.55
120.00 201.94
