# Time(ns)	Amplitude
0.00 200.23
1.01 199.93
2.02 200.13
3.03 199.74
4.03 199.73
5.04 199.88
6.05 199.41
7.06 199.71
8.07 200.02
9.08 200.03
10.08 200.48
11.09 199.68
12.10 200.25
13.11 200.01
14.12 199.95
15.13 200.10
16.13 200.11
17.14 200.54
18.15 199.91
19.16 200.33
20.17 200.35
21.18 204.38
22.18 205.99
23.19 207.54
24.20 206.85
25.21 207.07
26.22 206.84
27.23 206.60
28.24 205.33
29.24 205.87
30.25 204.79
31.26 204.86
32.27 203.95
33.28 203.49
34.29 202.96
35.29 203.09
36.30 202.63
37.31 202.37
38.32 201.90
39.33 202.04
40.34 201.45
41.34 201.14
42.35 201.50
43.36 200.86
44.37 201.23
45.38 201.21
46.39 201.00
47.39 200.83
48.40 200.75
49.41 200.59
50.42 200.52
51.43 200.77
52.44 200.72
53.45 200.75
54.45 200.77
55.46 202.28
56.47 204.60
57.48 205.63
58.49 206.16
59.50 205.60
60.50 208.22
61.51 209.06
62.52 208.35
63.53 208.73
64.54 207.79
65.55 207.24
66.55 206.52
67.56 205.78
68.57 205.53
69.58 205.43
70.59 204.52
71.60 204.11
72.61 204.81
73.61 209.97
74.62 212.26
75.63 212.04
76.64 211.87
77.65 210.89
78.66 210.47
79.66 209.61
80.67 208.33
81.68 208.24
82.69 207.26
83.70 206.42
84.71 205.32
85.71 205.25
86.72 204.40
87.73 204.26
88.74 203.97
89.75 203.31
90.76 203.17
91.76 202.64
92.77 202.52
93.78 203.95
94.79 209.28
95.80 211.01
96.81 211.85
97.82 211.20
98.82 210.63
99.83 209.64
100.84 209.78
101.85 208.23
102.86 207.57
103.87 207.01
104.87 205.76
105.88 205.32
106.89 205.58
107.90 204.63
108.91 204.17
109.92 203.72
110.92 203.19
111.93 202.87
112.94 203.30
113.95 202.95
114.96 201.92
115.97 202.69
116.97 202.10
117.98 202.14
118.99 201.31
120.00 201.38
