# Time(ns)	Amplitude
0.00 199.97
1.01 200.09
2.02 200.13
3.03 199.88
4.03 200.28
5.04 200.20
6.05 200.38
7.06 200.23
8.07 199.92
9.08 199.90
10.08 199.79
11.09 199.66
12.10 199.54
13.11 200.23
14.12 200.45
15.13 199.79
16.13 199.70
17.14 200.14
18.15 200.11
19.16 199.93
20.17 199.89
21.18 199.89
22.18 200.01
23.19 199.13
24.20 200.23
25.21 199.90
26.22 199.96
27.23 200.00
28.24 200.29
29.24 200.34
30.25 203.09
31.26 206.83
32.27 209.01
33.28 210.58
34.29 209.68
35.29 209.70
36.30 208.50
37.31 208.10
38.32 207.15
39.33 205.72
40.34 206.08
41.34 205.22
42.35 204.91
43.36 204.89
44.37 203.73
45.38 203.69
46.39 202.98
47.39 202.01
48.40 202.16
49.41 202.43
50.42 202.14
51.43 201.95
52.44 201.87
53.45 201.36
54.45 201.99
55.46 200.93
56.47 201.82
57.48 200.90
58.49 200.73
59.50 200.99
60.50 201.00
61.51 200.44
62.52 202.51
63.53 204.60
64.54 204.15
65.55 203.89
66.55 205.74
67.56 207.63
68.57 208.39
69.58 208.32
70.59 208.21
71.60 207.08
72.61 207.14
73.61 206.25
74.62 205.81
75.63 205.49
76.64 205.14
77.65 204.26
78.66 203.54
79.66 203.32
80.67 203.33
81.68 203.13
82.69 202.48
83.70 202.57
84.71 201.93
85.71 201.85
86.72 201.57
87.73 201.51
88.74 201.28
89.75 202.53
90.76 207.84
91.76 210.59
92.77 211.32
93.78 210.81
94.79 210.32
95.80 209.71
96.81 209.01
97.82 208.76
98.82 207.63
99.83 206.87
100.84 208.60
101.85 213.22
102.86 214.32
103.87 214.94
104.87 214.03
105.88 213.33
106.89 212.54
107.90 211.50
108.91 210.47
109.92 209.45
110.92 208.18
111.93 207.69
112.94 206.76
113.95 206.18
114.96 205.74
115.97 204.82
116.97 204.53
117.98 203.90
118.99 203.34
120.00 203.16
