# Time(ns)	Amplitude
0.00 199.79
1.01 199.63
2.02 199.58
3.03 199.43
4.03 199.95
5.04 200.06
6.05 200.04
7.06 199.80
8.07 200.01
9.08 199.96
10.08 199.78
11.09 200.67
12.10 200.70
13.11 199.72
14.12 199.72
15.13 200.04
16.13 204.97
17.14 208.12
18.15 209.80
19.16 209.57
20.17 209.22
21.18 209.08
22.18 208.13
23.19 207.62
24.20 206.22
25.21 206.69
26.22 205.52
27.23 205.07
28.24 204.94
29.24 204.15
30.25 203.56
31.26 203.85
32.27 203.21
33.28 202.72
34.29 202.40
35.29 202.45
36.30 201.81
37.31 202.09
38.32 201.32
39.33 200.95
40.34 201.52
41.34 201.58
42.35 201.05
43.36 201.38
44.37 201.07
45.38 201.31
46.39 201.11
47.39 200.57
48.40 200.72
49.41 200.54
50.42 200.19
51.43 199.95
52.44 200.02
53.45 200.47
54.45 200.91
55.46 200.38
56.47 200.74
57.48 200.16
58.49 205.46
59.50 207.13
60.50 214.64
61.51 217.33
62.52 218.32
63.53 218.19
64.54 217.07
65.55 215.82
66.55 214.62
67.56 213.45
68.57 212.10
69.58 211.15
70.59 209.94
71.60 209.01
72.61 207.86
73.61 207.61
74.62 206.63
75.63 206.45
76.64 206.02
77.65 204.42
78.66 207.03
79.66 210.75
80.67 212.00
81.68 212.00
82.69 212.26
83.70 210.83
84.71 210.44
85.71 209.45
86.72 209.16
87.73 207.98
88.74 206.63
89.75 206.38
90.76 205.90
91.76 205.33
92.77 204.35
93.78 204.09
94.79 203.98
95.80 203.19
96.81 203.18
97.82 203.27
98.82 202.18
99.83 202.25
100.84 202.19
101.85 202.00
102.86 202.49
103.87 205.78
104.87 207.57
105.88 207.79
106.89 207.78
107.90 206.70
108.91 206.57
109.92 205.98
110.92 204.70
111.93 204.87
112.94 204.36
113.95 204.14
114.96 204.14
115.97 202.90
116.97 203.12
117.98 202.66
118.99 202.68
120.00 202.26
