# Time(ns)	Amplitude
0.00 199.88
1.01 199.63
2.02 199.77
3.03 199.47
4.03 199.64
5.04 199.34
6.05 200.32
7.06 199.95
8.07 200.02
9.08 199.51
10.08 199.68
11.09 202.43
12.10 206.63
13.11 207.93
14.12 208.93
15.13 208.33
16.13 208.09
17.14 207.14
18.15 207.11
19.16 205.75
20.17 206.30
21.18 204.93
22.18 204.48
23.19 204.12
24.20 203.97
25.21 206.54
26.22 210.46
27.23 212.33
28.24 212.36
29.24 212.36
30.25 211.11
31.26 210.54
32.27 208.97
33.28 208.87
34.29 207.29
35.29 207.16
36.30 206.66
37.31 206.29
38.32 205.43
39.33 204.49
40.34 203.59
41.34 204.06
42.35 203.45
43.36 203.10
44.37 202.64
45.38 202.44
46.39 202.12
47.39 202.32
48.40 201.74
49.41 201.88
50.42 201.41
51.43 201.91
52.44 201.26
53.45 201.39
54.45 200.91
55.46 200.83
56.47 201.31
57.48 200.27
58.49 200.70
59.50 200.69
60.50 200.22
61.51 200.35
62.52 200.17
63.53 200.68
64.54 200.40
65.55 200.50
66.55 200.33
67.56 199.98
68.57 200.25
69.58 200.47
70.59 200.10
71.60 200.28
72.61 200.28
73.61 200.37
74.62 200.37
75.63 200.11
76.64 200.48
77.65 199.65
78.66 200.48
79.66 199.86
80.67 200.25
81.68 200.49
82.69 199.93
83.70 199.60
84.71 199.75
85.71 200.62
86.72 199.71
87.73 199.82
88.74 200.08
89.75 199.96
90.76 200.06
91.76 200.01
92.77 200.14
93.78 200.27
94.79 200.01
95.80 200.21
96.81 199.94
97.82 200.01
98.82 199.93
99.83 199.76
100.84 200.30
101.85 200.31
102.86 199.63
103.87 201.33
104.87 202.76
105.88 203.30
106.89 203.39
107.90 203.63
108.91 208.84
109.92 213.92
110.92 217.90
111.93 218.53
112.94 218.80
113.95 217.73
114.96 216.20
115.97 214.82
116.97 213.62
117.98 212.40
118.99 212.22
120.00 210.25
