# Time(ns)	Amplitude
0.00 200.06
1.01 199.53
2.02 200.42
3.03 199.78
4.03 199.94
5.04 199.81
6.05 200.40
7.06 199.94
8.07 200.15
9.08 199.61
10.08 200.10
11.09 200.01
12.10 199.85
13.11 199.92
14.12 199.53
15.13 200.62
16.13 201.78
17.14 203.32
18.15 204.04
19.16 204.34
20.17 204.32
21.18 202.96
22.18 202.97
23.19 203.09
24.20 202.55
25.21 202.68
26.22 202.46
27.23 202.35
28.24 201.91
29.24 201.67
30.25 201.24
31.26 201.16
32.27 201.46
33.28 201.03
34.29 200.37
35.29 200.98
36.30 200.24
37.31 200.43
38.32 200.78
39.33 200.63
40.34 200.83
41.34 200.68
42.35 200.39
43.36 200.10
44.37 202.84
45.38 203.49
46.39 203.64
47.39 203.04
48.40 202.99
49.41 203.11
50.42 203.10
51.43 202.56
52.44 202.56
53.45 201.84
54.45 201.80
55.46 201.89
56.47 201.25
57.48 202.02
58.49 201.09
59.50 201.42
60.50 207.24
61.51 209.48
62.52 210.85
63.53 210.75
64.54 210.33
65.55 209.51
66.55 208.51
67.56 208.07
68.57 210.20
69.58 211.56
70.59 211.75
71.60 211.34
72.61 210.67
73.61 209.98
74.62 209.23
75.63 208.66
76.64 207.92
77.65 207.01
78.66 205.91
79.66 205.38
80.67 204.97
81.68 204.19
82.69 203.89
83.70 203.26
84.71 203.68
85.71 203.18
86.72 202.41
87.73 202.34
88.74 202.43
89.75 202.54
90.76 202.02
91.76 201.74
92.77 201.08
93.78 200.68
94.79 200.84
95.80 201.52
96.81 203.57
97.82 203.79
98.82 204.12
99.83 204.56
100.84 203.69
101.85 203.86
102.86 203.14
103.87 203.13
104.87 203.54
105.88 202.77
106.89 201.81
107.90 202.27
108.91 202.18
109.92 201.70
110.92 201.91
111.93 201.05
112.94 201.16
113.95 201.13
114.96 201.77
115.97 201.04
116.97 200.99
117.98 200.48
118.99 201.12
120.00 200.22
