# Time(ns)	Amplitude
0.00 200.34
1.01 200.04
2.02 199.61
3.03 200.15
4.03 199.89
5.04 199.94
6.05 199.74
7.06 200.07
8.07 199.96
9.08 199.96
10.08 199.93
11.09 199.96
12.10 200.20
13.11 199.78
14.12 199.68
15.13 200.13
16.13 200.16
17.14 199.91
18.15 200.04
19.16 199.60
20.17 200.14
21.18 200.23
22.18 199.82
23.19 199.87
24.20 199.40
25.21 200.44
26.22 200.33
27.23 199.97
28.24 199.41
29.24 199.66
30.25 199.52
31.26 205.54
32.27 208.82
33.28 210.20
34.29 210.02
35.29 209.37
36.30 208.78
37.31 208.84
38.32 208.36
39.33 209.83
40.34 210.69
41.34 211.68
42.35 210.93
43.36 209.82
44.37 209.36
45.38 208.51
46.39 207.72
47.39 207.40
48.40 206.29
49.41 205.74
50.42 204.77
51.43 204.66
52.44 204.52
53.45 204.11
54.45 203.22
55.46 203.22
56.47 202.86
57.48 202.85
58.49 201.96
59.50 201.81
60.50 201.71
61.51 201.74
62.52 201.57
63.53 201.45
64.54 200.88
65.55 200.96
66.55 200.89
67.56 201.17
68.57 201.17
69.58 201.60
70.59 205.37
71.60 207.50
72.61 207.37
73.61 207.00
74.62 207.51
75.63 206.52
76.64 206.51
77.65 209.32
78.66 210.28
79.66 211.21
80.67 210.84
81.68 209.96
82.69 208.75
83.70 208.90
84.71 207.73
85.71 207.22
86.72 206.37
87.73 205.77
88.74 205.13
89.75 204.36
90.76 204.30
91.76 203.60
92.77 203.18
93.78 202.89
94.79 202.66
95.80 202.74
96.81 201.90
97.82 201.78
98.82 201.58
99.83 202.02
100.84 201.77
101.85 201.35
102.86 201.73
103.87 200.99
104.87 201.47
105.88 201.30
106.89 200.68
107.90 201.63
108.91 203.15
109.92 203.59
110.92 203.39
111.93 203.24
112.94 203.67
113.95 203.21
114.96 203.03
115.97 202.36
116.97 202.52
117.98 202.12
118.99 201.82
120.00 201.58
