# Time(ns)	Amplitude
0.00 199.70
1.01 199.98
2.02 199.53
3.03 200.59
4.03 199.99
5.04 199.60
6.05 200.06
7.06 200.30
8.07 199.94
9.08 200.54
10.08 199.87
11.09 199.39
12.10 200.05
13.11 200.49
14.12 199.94
15.13 199.76
16.13 200.09
17.14 199.48
18.15 200.42
19.16 200.34
20.17 200.08
21.18 200.27
22.18 200.13
23.19 199.88
24.20 199.97
25.21 199.89
26.22 200.63
27.23 200.21
28.24 200.09
29.24 199.99
30.25 199.71
31.26 199.97
32.27 200.19
33.28 200.56
34.29 199.91
35.29 200.57
36.30 199.62
37.31 199.33
38.32 200.04
39.33 199.85
40.34 200.07
41.34 200.07
42.35 200.10
43.36 199.50
44.37 199.88
45.38 199.88
46.39 199.83
47.39 200.21
48.40 199.58
49.41 200.00
50.42 199.87
51.43 199.72
52.44 199.32
53.45 200.13
54.45 200.47
55.46 199.09
56.47 200.18
57.48 199.82
58.49 199.63
59.50 200.09
60.50 199.62
61.51 204.95
62.52 208.64
63.53 211.69
64.54 212.58
65.55 212.34
66.55 211.95
67.56 211.47
68.57 210.21
69.58 209.30
70.59 207.98
71.60 207.45
72.61 207.22
73.61 207.17
74.62 212.59
75.63 213.98
76.64 214.46
77.65 214.38
78.66 213.33
79.66 212.42
80.67 211.52
81.68 210.52
82.69 209.34
83.70 208.91
84.71 209.68
85.71 211.33
86.72 211.62
87.73 211.37
88.74 210.83
89.75 209.71
90.76 209.17
91.76 208.41
92.77 207.81
93.78 206.73
94.79 206.36
95.80 205.86
96.81 204.96
97.82 204.80
98.82 204.27
99.83 204.27
100.84 209.10
101.85 210.66
102.86 210.59
103.87 210.65
104.87 210.16
105.88 209.64
106.89 208.63
107.90 207.60
108.91 207.33
109.92 206.04
110.92 206.05
111.93 205.42
112.94 204.94
113.95 204.29
114.96 204.02
115.97 203.71
116.97 202.88
117.98 202.33
118.99 202.40
120.00 201.97
