# Time(ns)	Amplitude
0.00 200.30
1.01 199.19
2.02 200.20
3.03 200.28
4.03 199.96
5.04 199.63
6.05 199.69
7.06 199.67
8.07 201.04
9.08 204.36
10.08 206.11
11.09 206.41
12.10 206.10
13.11 205.72
14.12 205.89
15.13 205.37
16.13 205.04
17.14 204.04
18.15 203.92
19.16 203.38
20.17 203.41
21.18 202.76
22.18 202.86
23.19 202.19
24.20 202.41
25.21 202.04
26.22 201.39
27.23 201.53
28.24 201.72
29.24 201.05
30.25 200.99
31.26 200.82
32.27 200.75
33.28 201.43
34.29 200.44
35.29 200.57
36.30 202.75
37.31 206.38
38.32 211.17
39.33 215.01
40.34 216.61
41.34 216.69
42.35 215.85
43.36 214.89
44.37 213.31
45.38 216.19
46.39 216.32
47.39 222.36
48.40 224.07
49.41 224.55
50.42 222.58
51.43 221.86
52.44 219.35
53.45 218.53
54.45 215.76
55.46 214.92
56.47 213.39
57.48 211.99
58.49 211.34
59.50 210.23
60.50 209.13
61.51 208.36
62.52 207.79
63.53 206.54
64.54 206.50
65.55 205.22
66.55 205.08
67.56 204.47
68.57 204.11
69.58 203.26
70.59 202.80
71.60 203.04
72.61 202.30
73.61 202.74
74.62 202.14
75.63 201.86
76.64 201.55
77.65 201.46
78.66 201.66
79.66 201.48
80.67 201.02
81.68 201.13
82.69 201.62
83.70 200.56
84.71 201.06
85.71 200.75
86.72 200.32
87.73 200.35
88.74 201.05
89.75 200.07
90.76 200.37
91.76 199.76
92.77 200.69
93.78 200.31
94.79 200.01
95.80 200.84
96.81 200.46
97.82 200.14
98.82 199.76
99.83 200.17
100.84 199.95
101.85 199.81
102.86 199.78
103.87 199.98
104.87 200.37
105.88 200.20
106.89 200.39
107.90 200.43
108.91 199.78
109.92 199.90
110.92 199.92
111.93 199.98
112.94 200.18
113.95 200.08
114.96 200.32
115.97 200.07
116.97 199.72
117.98 199.95
118.99 200.62
120.00 200.00
