# Time(ns)	Amplitude
0.00 200.23
1.01 200.20
2.02 199.51
3.03 200.17
4.03 200.29
5.04 200.02
6.05 200.13
7.06 199.92
8.07 199.92
9.08 201.26
10.08 201.98
11.09 202.74
12.10 203.49
13.11 203.43
14.12 202.49
15.13 203.72
16.13 207.61
17.14 209.19
18.15 209.45
19.16 208.97
20.17 208.65
21.18 207.38
22.18 206.85
23.19 206.87
24.20 205.48
25.21 205.58
26.22 205.13
27.23 204.52
28.24 203.61
29.24 203.63
30.25 202.89
31.26 202.57
32.27 202.16
33.28 202.58
34.29 202.24
35.29 202.73
36.30 201.67
37.31 201.86
38.32 201.75
39.33 201.32
40.34 200.91
41.34 201.19
42.35 200.97
43.36 200.86
44.37 200.78
45.38 200.73
46.39 202.96
47.39 206.55
48.40 207.39
49.41 207.84
50.42 207.79
51.43 208.21
52.44 210.72
53.45 214.87
54.45 216.37
55.46 216.36
56.47 215.34
57.48 214.16
58.49 213.64
59.50 212.86
60.50 210.58
61.51 210.23
62.52 209.56
63.53 208.38
64.54 207.54
65.55 206.82
66.55 206.28
67.56 205.63
68.57 204.97
69.58 204.48
70.59 204.15
71.60 203.61
72.61 203.34
73.61 202.80
74.62 202.29
75.63 202.86
76.64 202.49
77.65 202.13
78.66 201.66
79.66 201.87
80.67 201.66
81.68 201.45
82.69 201.48
83.70 201.05
84.71 201.07
85.71 201.12
86.72 201.03
87.73 200.91
88.74 200.92
89.75 200.74
90.76 200.22
91.76 200.32
92.77 200.45
93.78 200.57
94.79 200.27
95.80 200.21
96.81 200.53
97.82 199.86
98.82 200.12
99.83 200.19
100.84 200.50
101.85 200.38
102.86 200.61
103.87 199.56
104.87 200.37
105.88 199.76
106.89 200.10
107.90 200.02
108.91 201.94
109.92 203.67
110.92 203.72
111.93 204.05
112.94 203.86
113.95 203.66
114.96 203.65
115.97 203.03
116.97 202.29
117.98 202.82
118.99 201.98
120.00 202.53
