# Time(ns)	Amplitude
0.00 200.17
1.01 199.87
2.02 200.40
3.03 200.10
4.03 199.59
5.04 200.00
6.05 199.87
7.06 199.88
8.07 200.33
9.08 200.13
10.08 199.52
11.09 200.48
12.10 200.46
13.11 200.21
14.12 200.18
15.13 200.14
16.13 200.25
17.14 200.08
18.15 200.13
19.16 199.69
20.17 199.70
21.18 200.41
22.18 199.94
23.19 199.80
24.20 199.91
25.21 200.03
26.22 200.04
27.23 200.43
28.24 199.72
29.24 200.16
30.25 200.22
31.26 199.60
32.27 199.59
33.28 199.80
34.29 200.18
35.29 201.48
36.30 204.43
37.31 206.05
38.32 205.54
39.33 210.02
40.34 214.16
41.34 216.44
42.35 216.04
43.36 215.50
44.37 214.76
45.38 213.06
46.39 211.41
47.39 210.82
48.40 210.41
49.41 208.70
50.42 208.20
51.43 207.35
52.44 207.18
53.45 205.77
54.45 205.07
55.46 205.36
56.47 204.82
57.48 203.88
58.49 203.22
59.50 203.42
60.50 203.38
61.51 202.42
62.52 202.67
63.53 202.69
64.54 206.68
65.55 208.33
66.55 207.89
67.56 208.36
68.57 207.79
69.58 208.98
70.59 211.35
71.60 212.43
72.61 212.62
73.61 211.22
74.62 210.95
75.63 210.14
76.64 209.12
77.65 208.47
78.66 207.17
79.66 206.43
80.67 206.30
81.68 205.81
82.69 204.82
83.70 203.89
84.71 204.15
85.71 203.54
86.72 203.34
87.73 202.60
88.74 204.61
89.75 206.17
90.76 206.22
91.76 206.34
92.77 206.33
93.78 205.94
94.79 205.19
95.80 204.41
96.81 204.08
97.82 203.96
98.82 203.50
99.83 203.61
100.84 202.72
101.85 202.56
102.86 202.60
103.87 201.74
104.87 202.75
105.88 201.77
106.89 201.28
107.90 201.49
108.91 201.07
109.92 201.11
110.92 200.69
111.93 201.50
112.94 200.56
113.95 200.44
114.96 200.56
115.97 201.04
116.97 200.58
117.98 200.54
118.99 199.79
120.00 200.91
