# Time(ns)	Amplitude
0.00 200.03
1.01 199.88
2.02 199.74
3.03 200.26
4.03 199.85
5.04 200.31
6.05 200.46
7.06 199.80
8.07 199.96
9.08 199.86
10.08 200.25
11.09 199.55
12.10 202.98
13.11 208.13
14.12 209.39
15.13 209.51
16.13 210.28
17.14 208.90
18.15 208.33
19.16 208.09
20.17 209.83
21.18 210.40
22.18 210.02
23.19 213.35
24.20 215.77
25.21 215.96
26.22 215.72
27.23 214.38
28.24 213.15
29.24 211.95
30.25 211.14
31.26 210.85
32.27 209.83
33.28 207.92
34.29 208.00
35.29 207.23
36.30 205.51
37.31 205.64
38.32 204.87
39.33 204.89
40.34 204.31
41.34 203.79
42.35 203.16
43.36 203.14
44.37 203.16
45.38 202.32
46.39 202.53
47.39 201.57
48.40 201.90
49.41 201.94
50.42 201.98
51.43 201.15
52.44 200.89
53.45 201.27
54.45 201.56
55.46 201.19
56.47 201.23
57.48 200.76
58.49 200.70
59.50 200.71
60.50 201.00
61.51 200.54
62.52 200.37
63.53 200.14
64.54 200.15
65.55 200.51
66.55 200.64
67.56 200.01
68.57 199.91
69.58 200.40
70.59 200.47
71.60 199.75
72.61 201.46
73.61 204.01
74.62 205.68
75.63 205.75
76.64 205.70
77.65 205.03
78.66 204.93
79.66 204.26
80.67 204.18
81.68 203.99
82.69 203.43
83.70 202.76
84.71 202.93
85.71 202.32
86.72 202.73
87.73 204.60
88.74 209.09
89.75 211.22
90.76 211.53
91.76 211.60
92.77 210.59
93.78 209.47
94.79 209.07
95.80 207.88
96.81 207.81
97.82 206.39
98.82 205.55
99.83 205.41
100.84 205.06
101.85 204.80
102.86 204.18
103.87 204.18
104.87 203.18
105.88 202.72
106.89 202.82
107.90 202.50
108.91 202.55
109.92 201.97
110.92 202.09
111.93 201.40
112.94 201.21
113.95 201.34
114.96 201.15
115.97 200.52
116.97 201.48
117.98 200.62
118.99 200.69
120.00 200.89
