# Time(ns)	Amplitude
0.00 200.71
1.01 199.63
2.02 199.96
3.03 199.89
4.03 199.66
5.04 200.11
6.05 200.01
7.06 199.87
8.07 199.94
9.08 199.94
10.08 199.71
11.09 200.14
12.10 200.49
13.11 199.81
14.12 199.89
15.13 200.51
16.13 200.13
17.14 200.09
18.15 199.93
19.16 199.89
20.17 199.49
21.18 200.54
22.18 199.28
23.19 199.48
24.20 201.64
25.21 205.93
26.22 208.07
27.23 208.63
28.24 208.46
29.24 208.09
30.25 207.29
31.26 206.91
32.27 206.22
33.28 205.23
34.29 205.09
35.29 204.74
36.30 204.13
37.31 204.08
38.32 202.93
39.33 203.00
40.34 202.59
41.34 203.66
42.35 207.85
43.36 208.93
44.37 208.56
45.38 209.06
46.39 208.65
47.39 207.11
48.40 207.68
49.41 206.71
50.42 205.95
51.43 206.19
52.44 204.36
53.45 204.56
54.45 204.32
55.46 203.17
56.47 202.99
57.48 202.63
58.49 202.68
59.50 202.44
60.50 202.49
61.51 202.08
62.52 201.86
63.53 201.26
64.54 201.37
65.55 200.52
66.55 200.95
67.56 201.16
68.57 201.06
69.58 201.25
70.59 200.69
71.60 201.21
72.61 200.43
73.61 200.29
74.62 200.71
75.63 200.17
76.64 200.29
77.65 200.46
78.66 200.16
79.66 200.01
80.67 200.13
81.68 200.28
82.69 200.04
83.70 202.37
84.71 202.97
85.71 203.49
86.72 203.87
87.73 203.59
88.74 203.20
89.75 202.91
90.76 202.77
91.76 202.15
92.77 202.38
93.78 201.87
94.79 201.80
95.80 204.07
96.81 206.86
97.82 209.06
98.82 209.60
99.83 210.06
100.84 209.53
101.85 208.44
102.86 207.64
103.87 207.06
104.87 206.56
105.88 205.76
106.89 205.55
107.90 205.32
108.91 204.10
109.92 203.87
110.92 204.25
111.93 203.20
112.94 202.74
113.95 202.56
114.96 202.62
115.97 202.15
116.97 202.07
117.98 201.71
118.99 201.77
120.00 201.20
