# Time(ns)	Amplitude
0.00 199.92
1.01 200.38
2.02 199.81
3.03 200.04
4.03 199.71
5.04 199.85
6.05 200.22
7.06 200.50
8.07 199.79
9.08 200.03
10.08 200.12
11.09 199.92
12.10 200.08
13.11 199.60
14.12 200.65
15.13 199.58
16.13 199.83
17.14 199.88
18.15 200.02
19.16 200.07
20.17 200.37
21.18 199.71
22.18 199.70
23.19 199.90
24.20 200.39
25.21 200.44
26.22 199.96
27.23 199.83
28.24 199.92
29.24 200.50
30.25 200.22
31.26 199.79
32.27 200.26
33.28 199.50
34.29 199.86
35.29 200.04
36.30 200.15
37.31 199.98
38.32 200.21
39.33 200.01
40.34 199.84
41.34 200.43
42.35 199.53
43.36 199.98
44.37 200.32
45.38 200.21
46.39 200.26
47.39 199.86
48.40 200.13
49.41 199.31
50.42 200.03
51.43 202.32
52.44 207.36
53.45 209.27
54.45 210.30
55.46 209.71
56.47 209.03
57.48 208.28
58.49 207.67
59.50 206.79
60.50 206.40
61.51 205.97
62.52 206.10
63.53 210.35
64.54 212.31
65.55 212.20
66.55 211.63
67.56 211.36
68.57 210.27
69.58 209.69
70.59 208.47
71.60 207.82
72.61 207.66
73.61 206.45
74.62 205.88
75.63 205.34
76.64 205.31
77.65 204.72
78.66 203.27
79.66 203.62
80.67 203.23
81.68 202.76
82.69 202.68
83.70 204.54
84.71 205.54
85.71 205.70
86.72 205.23
87.73 205.55
88.74 205.06
89.75 204.58
90.76 203.51
91.76 203.97
92.77 203.75
93.78 203.18
94.79 205.68
95.80 207.85
96.81 208.36
97.82 208.16
98.82 208.25
99.83 207.98
100.84 206.72
101.85 206.29
102.86 205.50
103.87 205.34
104.87 204.86
105.88 204.26
106.89 204.15
107.90 203.57
108.91 203.18
109.92 206.29
110.92 208.65
111.93 209.27
112.94 208.77
113.95 208.75
114.96 208.30
115.97 207.37
116.97 206.36
117.98 206.46
118.99 205.55
120.00 204.98
