# Time(ns)	Amplitude
0.00 200.02
1.01 200.25
2.02 200.16
3.03 199.50
4.03 200.43
5.04 200.50
6.05 199.88
7.06 199.53
8.07 199.88
9.08 199.81
10.08 199.91
11.09 200.20
12.10 200.33
13.11 200.28
14.12 199.56
15.13 200.28
16.13 199.89
17.14 200.40
18.15 200.23
19.16 200.15
20.17 200.32
21.18 200.22
22.18 200.52
23.19 199.85
24.20 199.84
25.21 199.65
26.22 200.31
27.23 199.39
28.24 200.19
29.24 199.36
30.25 199.89
31.26 202.72
32.27 208.44
33.28 211.52
34.29 211.85
35.29 211.72
36.30 211.31
37.31 212.24
38.32 213.03
39.33 212.57
40.34 211.79
41.34 211.33
42.35 210.36
43.36 209.08
44.37 208.49
45.38 207.52
46.39 206.93
47.39 206.16
48.40 205.81
49.41 205.46
50.42 204.61
51.43 204.75
52.44 203.60
53.45 202.97
54.45 203.20
55.46 202.57
56.47 202.44
57.48 202.28
58.49 201.94
59.50 202.33
60.50 201.30
61.51 201.94
62.52 201.53
63.53 200.87
64.54 200.71
65.55 200.97
66.55 200.64
67.56 200.48
68.57 205.13
69.58 207.92
70.59 208.69
71.60 209.64
72.61 209.21
73.61 208.15
74.62 208.10
75.63 207.24
76.64 206.71
77.65 205.90
78.66 205.48
79.66 205.06
80.67 205.95
81.68 206.36
82.69 207.13
83.70 206.37
84.71 205.64
85.71 205.57
86.72 204.66
87.73 205.22
88.74 204.18
89.75 203.19
90.76 203.83
91.76 203.25
92.77 202.92
93.78 202.29
94.79 202.37
95.80 201.96
96.81 201.62
97.82 201.24
98.82 201.42
99.83 201.52
100.84 201.61
101.85 200.89
102.86 201.00
103.87 200.74
104.87 200.90
105.88 200.68
106.89 200.17
107.90 200.64
108.91 200.78
109.92 200.60
110.92 200.19
111.93 200.51
112.94 199.85
113.95 200.46
114.96 200.25
115.97 200.28
116.97 199.78
117.98 200.07
118.99 200.53
120.00 200.08
