# Time(ns)	Amplitude
0.00 199.87
1.01 200.01
2.02 200.30
3.03 199.92
4.03 199.32
5.04 200.32
6.05 199.80
7.06 200.20
8.07 200.14
9.08 199.97
10.08 200.25
11.09 200.25
12.10 199.94
13.11 199.72
14.12 199.92
15.13 200.34
16.13 199.99
17.14 200.18
18.15 199.74
19.16 199.68
20.17 200.32
21.18 200.51
22.18 199.80
23.19 202.15
24.20 203.74
25.21 204.57
26.22 205.32
27.23 204.67
28.24 204.72
29.24 204.83
30.25 204.06
31.26 204.13
32.27 203.78
33.28 203.04
34.29 203.15
35.29 202.85
36.30 202.60
37.31 202.13
38.32 201.48
39.33 201.59
40.34 201.30
41.34 201.17
42.35 201.29
43.36 201.05
44.37 201.38
45.38 200.77
46.39 201.08
47.39 200.99
48.40 200.61
49.41 200.86
50.42 201.72
51.43 203.76
52.44 204.29
53.45 204.00
54.45 204.14
55.46 203.80
56.47 204.18
57.48 202.97
58.49 202.60
59.50 202.77
60.50 203.04
61.51 202.04
62.52 201.93
63.53 202.31
64.54 201.69
65.55 201.04
66.55 201.19
67.56 201.29
68.57 201.21
69.58 200.75
70.59 200.88
71.60 206.75
72.61 209.78
73.61 211.70
74.62 211.70
75.63 211.90
76.64 210.41
77.65 209.62
78.66 208.88
79.66 207.80
80.67 207.32
81.68 206.71
82.69 205.65
83.70 208.26
84.71 209.53
85.71 209.81
86.72 209.42
87.73 208.37
88.74 207.39
89.75 206.99
90.76 206.18
91.76 206.18
92.77 205.41
93.78 205.15
94.79 204.24
95.80 203.91
96.81 204.03
97.82 203.36
98.82 203.04
99.83 202.56
100.84 207.58
101.85 211.06
102.86 213.08
103.87 213.66
104.87 212.88
105.88 212.31
106.89 211.11
107.90 210.24
108.91 209.70
109.92 208.50
110.92 208.37
111.93 207.22
112.94 205.99
113.95 205.60
114.96 205.11
115.97 204.76
116.97 204.49
117.98 203.97
118.99 203.37
120.00 202.83
