# Time(ns)	Amplitude
0.00 199.79
1.01 199.63
2.02 199.33
3.03 200.05
4.03 200.25
5.04 199.70
6.05 200.10
7.06 199.11
8.07 199.54
9.08 199.90
10.08 200.34
11.09 200.09
12.10 199.89
13.11 200.67
14.12 205.52
15.13 208.79
16.13 209.79
17.14 210.13
18.15 209.74
19.16 208.84
20.17 208.00
21.18 207.56
22.18 206.32
23.19 206.61
24.20 205.80
25.21 204.92
26.22 204.08
27.23 204.13
28.24 203.06
29.24 203.47
30.25 202.89
31.26 202.74
32.27 202.15
33.28 202.43
34.29 202.09
35.29 201.72
36.30 203.75
37.31 204.59
38.32 204.85
39.33 211.34
40.34 214.69
41.34 219.11
42.35 220.54
43.36 219.79
44.37 218.95
45.38 218.16
46.39 216.57
47.39 214.81
48.40 213.63
49.41 212.60
50.42 210.82
51.43 210.40
52.44 209.11
53.45 208.28
54.45 207.86
55.46 207.00
56.47 205.74
57.48 205.46
58.49 205.22
59.50 204.62
60.50 203.79
61.51 203.85
62.52 203.36
63.53 203.52
64.54 202.66
65.55 202.31
66.55 202.63
67.56 201.52
68.57 201.44
69.58 201.49
70.59 201.81
71.60 201.36
72.61 200.75
73.61 201.34
74.62 200.71
75.63 200.57
76.64 200.82
77.65 201.25
78.66 200.75
79.66 201.01
80.67 200.64
81.68 200.84
82.69 199.61
83.70 200.53
84.71 200.32
85.71 199.89
86.72 199.98
87.73 200.15
88.74 200.17
89.75 200.15
90.76 200.30
91.76 200.43
92.77 200.04
93.78 200.01
94.79 199.76
95.80 199.14
96.81 200.44
97.82 199.95
98.82 200.03
99.83 200.23
100.84 200.41
101.85 200.15
102.86 199.73
103.87 202.44
104.87 203.93
105.88 204.63
106.89 205.26
107.90 204.31
108.91 204.56
109.92 203.85
110.92 203.89
111.93 203.56
112.94 203.30
113.95 202.92
114.96 203.03
115.97 202.64
116.97 202.53
117.98 202.19
118.99 201.60
120.00 201.51
