# Time(ns)	Amplitude
0.00 200.02
1.01 200.37
2.02 199.79
3.03 200.02
4.03 200.09
5.04 199.67
6.05 201.86
7.06 205.86
8.07 208.44
9.08 208.57
10.08 208.62
11.09 208.33
12.10 207.71
13.11 207.03
14.12 206.53
15.13 209.47
16.13 210.78
17.14 210.45
18.15 209.90
19.16 209.78
20.17 208.77
21.18 208.06
22.18 207.08
23.19 206.87
24.20 205.84
25.21 205.38
26.22 204.81
27.23 204.45
28.24 204.12
29.24 203.24
30.25 203.73
31.26 202.86
32.27 203.22
33.28 202.41
34.29 202.34
35.29 202.10
36.30 202.18
37.31 201.88
38.32 201.63
39.33 201.21
40.34 201.34
41.34 201.07
42.35 200.81
43.36 201.23
44.37 200.76
45.38 200.54
46.39 200.74
47.39 200.25
48.40 200.77
49.41 200.62
50.42 201.86
51.43 208.14
52.44 209.72
53.45 210.42
54.45 210.84
55.46 209.96
56.47 209.58
57.48 208.76
58.49 207.94
59.50 207.33
60.50 206.42
61.51 205.42
62.52 205.48
63.53 204.89
64.54 204.40
65.55 204.30
66.55 203.45
67.56 203.48
68.57 203.33
69.58 202.77
70.59 204.42
71.60 205.53
72.61 205.73
73.61 205.41
74.62 205.32
75.63 204.94
76.64 204.79
77.65 203.94
78.66 204.33
79.66 203.42
80.67 203.64
81.68 202.44
82.69 203.09
83.70 202.56
84.71 202.22
85.71 202.33
86.72 201.62
87.73 201.33
88.74 201.60
89.75 204.99
90.76 209.11
91.76 210.58
92.77 210.53
93.78 210.34
94.79 209.08
95.80 208.89
96.81 208.54
97.82 207.54
98.82 207.11
99.83 206.25
100.84 205.74
101.85 205.09
102.86 204.75
103.87 204.17
104.87 203.97
105.88 203.61
106.89 203.47
107.90 202.76
108.91 202.72
109.92 202.21
110.92 201.94
111.93 201.80
112.94 201.69
113.95 201.04
114.96 201.08
115.97 201.17
116.97 201.28
117.98 201.09
118.99 200.74
120.00 200.67
