# Time(ns)	Amplitude
0.00 200.32
1.01 200.14
2.02 200.16
3.03 200.26
4.03 200.18
5.04 199.98
6.05 199.62
7.06 200.11
8.07 200.18
9.08 200.15
10.08 199.78
11.09 199.60
12.10 200.11
13.11 199.72
14.12 200.44
15.13 199.82
16.13 199.72
17.14 199.70
18.15 200.26
19.16 200.26
20.17 199.70
21.18 200.35
22.18 200.28
23.19 199.49
24.20 200.40
25.21 199.90
26.22 200.33
27.23 199.69
28.24 199.71
29.24 200.08
30.25 199.81
31.26 199.85
32.27 199.87
33.28 200.31
34.29 200.21
35.29 200.43
36.30 200.27
37.31 199.77
38.32 200.21
39.33 199.91
40.34 199.85
41.34 200.06
42.35 199.84
43.36 200.06
44.37 200.41
45.38 199.29
46.39 200.60
47.39 200.08
48.40 200.11
49.41 200.33
50.42 200.71
51.43 200.11
52.44 200.14
53.45 199.66
54.45 199.88
55.46 200.50
56.47 199.56
57.48 199.84
58.49 200.32
59.50 200.36
60.50 199.42
61.51 199.83
62.52 199.98
63.53 200.20
64.54 200.35
65.55 200.25
66.55 200.28
67.56 200.25
68.57 200.74
69.58 206.27
70.59 209.07
71.60 209.62
72.61 209.48
73.61 208.88
74.62 209.06
75.63 207.98
76.64 207.44
77.65 206.25
78.66 206.25
79.66 204.80
80.67 205.40
81.68 207.87
82.69 208.26
83.70 208.68
84.71 208.04
85.71 207.79
86.72 207.09
87.73 209.96
88.74 214.36
89.75 219.72
90.76 220.60
91.76 220.43
92.77 219.79
93.78 218.68
94.79 216.84
95.80 215.84
96.81 216.99
97.82 217.24
98.82 216.47
99.83 216.45
100.84 214.56
101.85 213.06
102.86 212.08
103.87 210.66
104.87 210.40
105.88 208.72
106.89 208.47
107.90 207.31
108.91 206.69
109.92 206.00
110.92 205.66
111.93 205.00
112.94 204.56
113.95 204.21
114.96 204.23
115.97 202.84
116.97 203.59
117.98 202.73
118.99 202.49
120.00 202.97
