# Time(ns)	Amplitude
0.00 200.07
1.01 200.11
2.02 199.82
3.03 200.10
4.03 199.99
5.04 199.94
6.05 200.00
7.06 199.95
8.07 199.85
9.08 199.79
10.08 199.87
11.09 200.33
12.10 199.87
13.11 199.98
14.12 200.13
15.13 199.95
16.13 199.59
17.14 199.97
18.15 200.41
19.16 200.47
20.17 202.94
21.18 207.73
22.18 210.00
23.19 210.59
24.20 210.31
25.21 210.20
26.22 209.44
27.23 209.13
28.24 207.77
29.24 207.21
30.25 206.57
31.26 205.84
32.27 205.27
33.28 204.83
34.29 205.00
35.29 204.25
36.30 203.86
37.31 202.94
38.32 202.34
39.33 202.68
40.34 202.26
41.34 202.33
42.35 201.86
43.36 201.66
44.37 201.93
45.38 201.37
46.39 201.39
47.39 201.10
48.40 201.06
49.41 201.07
50.42 200.88
51.43 200.23
52.44 200.31
53.45 200.68
54.45 200.94
55.46 200.73
56.47 200.23
57.48 200.18
58.49 203.82
59.50 207.11
60.50 207.59
61.51 210.26
62.52 211.01
63.53 211.48
64.54 209.84
65.55 209.20
66.55 208.13
67.56 208.04
68.57 207.48
69.58 206.90
70.59 205.91
71.60 205.53
72.61 205.19
73.61 204.63
74.62 204.13
75.63 204.74
76.64 206.19
77.65 206.02
78.66 206.72
79.66 205.97
80.67 205.42
81.68 204.87
82.69 204.16
83.70 204.26
84.71 203.59
85.71 203.40
86.72 203.54
87.73 202.51
88.74 202.19
89.75 202.14
90.76 201.45
91.76 201.75
92.77 202.52
93.78 201.82
94.79 201.47
95.80 200.96
96.81 201.09
97.82 201.30
98.82 200.93
99.83 203.80
100.84 207.21
101.85 207.99
102.86 209.15
103.87 208.70
104.87 207.02
105.88 207.46
106.89 206.76
107.90 206.28
108.91 205.51
109.92 204.70
110.92 204.47
111.93 203.87
112.94 203.67
113.95 203.18
114.96 202.80
115.97 202.73
116.97 202.04
117.98 202.28
118.99 201.56
120.00 202.24
