# Time(ns)	Amplitude
0.00 199.92
1.01 200.48
2.02 200.41
3.03 200.16
4.03 200.47
5.04 199.74
6.05 199.49
7.06 202.14
8.07 207.99
9.08 209.58
10.08 210.17
11.09 209.92
12.10 209.59
13.11 208.99
14.12 212.24
15.13 212.11
16.13 212.41
17.14 211.01
18.15 210.87
19.16 209.38
20.17 208.54
21.18 207.92
22.18 206.88
23.19 206.60
24.20 206.63
25.21 205.14
26.22 204.89
27.23 204.37
28.24 204.21
29.24 203.45
30.25 203.14
31.26 202.76
32.27 202.78
33.28 202.73
34.29 202.17
35.29 202.22
36.30 201.91
37.31 200.85
38.32 201.59
39.33 201.23
40.34 201.31
41.34 200.75
42.35 200.97
43.36 200.86
44.37 200.25
45.38 200.98
46.39 200.37
47.39 200.80
48.40 200.57
49.41 200.23
50.42 200.38
51.43 200.36
52.44 200.62
53.45 200.56
54.45 200.27
55.46 199.78
56.47 200.31
57.48 199.55
58.49 200.53
59.50 200.51
60.50 200.14
61.51 200.06
62.52 200.37
63.53 200.09
64.54 200.42
65.55 200.39
66.55 200.29
67.56 200.69
68.57 199.81
69.58 199.97
70.59 202.63
71.60 205.65
72.61 206.77
73.61 207.24
74.62 207.29
75.63 207.31
76.64 206.05
77.65 205.95
78.66 205.11
79.66 211.13
80.67 213.89
81.68 214.18
82.69 213.81
83.70 213.61
84.71 212.45
85.71 211.27
86.72 210.56
87.73 209.25
88.74 208.62
89.75 207.68
90.76 207.45
91.76 206.41
92.77 206.01
93.78 205.51
94.79 204.72
95.80 204.71
96.81 204.40
97.82 203.48
98.82 203.54
99.83 202.65
100.84 202.75
101.85 202.61
102.86 201.94
103.87 202.05
104.87 202.24
105.88 201.78
106.89 201.38
107.90 201.09
108.91 206.28
109.92 210.41
110.92 212.00
111.93 212.67
112.94 211.55
113.95 211.18
114.96 210.59
115.97 210.02
116.97 207.98
117.98 208.05
118.99 206.64
120.00 206.44
