# Time(ns)	Amplitude
0.00 199.95
1.01 199.55
2.02 199.87
3.03 199.89
4.03 200.14
5.04 199.72
6.05 203.67
7.06 210.23
8.07 217.28
9.08 220.31
10.08 220.90
11.09 219.41
12.10 218.59
13.11 217.48
14.12 215.46
15.13 214.17
16.13 212.96
17.14 211.93
18.15 210.56
19.16 209.74
20.17 208.71
21.18 207.76
22.18 207.14
23.19 206.52
24.20 205.33
25.21 204.97
26.22 204.92
27.23 204.49
28.24 204.26
29.24 203.60
30.25 203.17
31.26 202.61
32.27 202.18
33.28 202.68
34.29 202.49
35.29 201.14
36.30 201.44
37.31 202.02
38.32 201.58
39.33 201.46
40.34 201.28
41.34 201.21
42.35 200.35
43.36 200.76
44.37 201.11
45.38 201.13
46.39 200.51
47.39 200.57
48.40 200.70
49.41 200.90
50.42 200.54
51.43 200.34
52.44 200.24
53.45 199.96
54.45 200.14
55.46 200.52
56.47 200.66
57.48 200.91
58.49 200.09
59.50 199.39
60.50 204.02
61.51 205.13
62.52 205.62
63.53 205.50
64.54 204.97
65.55 204.78
66.55 204.22
67.56 203.24
68.57 203.38
69.58 203.63
70.59 203.21
71.60 203.01
72.61 202.43
73.61 202.27
74.62 201.90
75.63 201.65
76.64 202.03
77.65 201.62
78.66 201.27
79.66 201.18
80.67 201.33
81.68 200.99
82.69 201.51
83.70 200.86
84.71 200.45
85.71 200.67
86.72 200.66
87.73 200.51
88.74 200.11
89.75 200.36
90.76 200.41
91.76 200.59
92.77 200.72
93.78 202.37
94.79 203.65
95.80 203.44
96.81 203.33
97.82 203.86
98.82 203.13
99.83 202.80
100.84 202.56
101.85 202.37
102.86 202.02
103.87 202.48
104.87 201.22
105.88 202.09
106.89 207.18
107.90 210.32
108.91 211.18
109.92 211.38
110.92 211.07
111.93 209.66
112.94 208.35
113.95 208.52
114.96 207.41
115.97 206.81
116.97 206.24
117.98 206.25
118.99 204.99
120.00 204.71
