# Time(ns)	Amplitude
0.00 200.30
1.01 199.72
2.02 199.82
3.03 199.86
4.03 199.49
5.04 200.26
6.05 199.90
7.06 200.31
8.07 200.30
9.08 200.50
10.08 199.68
11.09 199.74
12.10 199.85
13.11 199.82
14.12 200.15
15.13 199.44
16.13 200.26
17.14 199.85
18.15 199.82
19.16 199.90
20.17 200.03
21.18 199.95
22.18 199.83
23.19 200.19
24.20 200.31
25.21 199.96
26.22 199.92
27.23 199.85
28.24 200.10
29.24 200.52
30.25 199.50
31.26 200.12
32.27 199.98
33.28 199.73
34.29 199.45
35.29 200.06
36.30 200.22
37.31 200.00
38.32 200.40
39.33 199.42
40.34 200.41
41.34 200.00
42.35 199.73
43.36 200.09
44.37 199.78
45.38 200.51
46.39 200.53
47.39 200.20
48.40 200.29
49.41 199.92
50.42 200.13
51.43 200.23
52.44 205.35
53.45 209.19
54.45 210.32
55.46 211.00
56.47 209.93
57.48 209.40
58.49 208.54
59.50 208.38
60.50 207.27
61.51 207.08
62.52 208.35
63.53 213.16
64.54 215.38
65.55 215.47
66.55 214.73
67.56 214.62
68.57 212.94
69.58 212.21
70.59 210.53
71.60 215.99
72.61 218.14
73.61 218.44
74.62 218.20
75.63 216.64
76.64 215.91
77.65 214.49
78.66 217.70
79.66 219.20
80.67 219.38
81.68 218.70
82.69 217.44
83.70 216.20
84.71 214.73
85.71 213.58
86.72 212.05
87.73 211.27
88.74 210.15
89.75 209.44
90.76 208.00
91.76 207.82
92.77 206.62
93.78 205.97
94.79 205.39
95.80 204.93
96.81 204.61
97.82 204.31
98.82 203.96
99.83 203.07
100.84 203.08
101.85 203.10
102.86 207.13
103.87 208.83
104.87 209.84
105.88 209.85
106.89 208.90
107.90 208.30
108.91 207.51
109.92 207.67
110.92 207.10
111.93 206.44
112.94 205.44
113.95 205.03
114.96 204.64
115.97 204.05
116.97 204.02
117.98 203.22
118.99 203.28
120.00 202.48
