# Time(ns)	Amplitude
0.00 199.11
1.01 200.45
2.02 199.67
3.03 199.92
4.03 200.15
5.04 200.60
6.05 199.85
7.06 200.39
8.07 199.95
9.08 199.95
10.08 199.63
11.09 200.14
12.10 199.48
13.11 199.73
14.12 200.57
15.13 200.37
16.13 200.18
17.14 200.23
18.15 200.58
19.16 199.85
20.17 199.55
21.18 199.90
22.18 200.19
23.19 199.64
24.20 200.35
25.21 199.57
26.22 200.05
27.23 202.55
28.24 204.61
29.24 205.61
30.25 205.66
31.26 205.41
32.27 205.20
33.28 205.09
34.29 204.54
35.29 204.40
36.30 203.94
37.31 203.72
38.32 203.02
39.33 202.62
40.34 202.96
41.34 202.10
42.35 201.74
43.36 202.08
44.37 201.90
45.38 201.30
46.39 201.40
47.39 201.57
48.40 201.23
49.41 200.51
50.42 201.26
51.43 200.71
52.44 201.40
53.45 206.09
54.45 209.23
55.46 210.44
56.47 210.20
57.48 210.34
58.49 209.01
59.50 208.23
60.50 207.81
61.51 206.83
62.52 206.40
63.53 205.98
64.54 205.17
65.55 204.43
66.55 204.07
67.56 203.66
68.57 203.42
69.58 202.79
70.59 202.41
71.60 202.95
72.61 202.72
73.61 202.00
74.62 202.48
75.63 201.70
76.64 201.91
77.65 200.68
78.66 201.59
79.66 201.18
80.67 201.16
81.68 201.11
82.69 200.41
83.70 200.54
84.71 200.83
85.71 200.54
86.72 203.06
87.73 203.88
88.74 204.63
89.75 204.35
90.76 204.60
91.76 204.64
92.77 203.64
93.78 203.42
94.79 203.00
95.80 203.12
96.81 202.27
97.82 203.14
98.82 202.21
99.83 201.65
100.84 201.81
101.85 202.83
102.86 205.04
103.87 206.33
104.87 206.99
105.88 209.80
106.89 211.57
107.90 212.09
108.91 211.70
109.92 210.75
110.92 210.53
111.93 209.71
112.94 208.52
113.95 208.00
114.96 207.11
115.97 206.73
116.97 205.70
117.98 205.16
118.99 204.61
120.00 204.73
