# Time(ns)	Amplitude
0.00 200.56
1.01 200.03
2.02 199.78
3.03 200.42
4.03 199.85
5.04 200.04
6.05 200.07
7.06 199.92
8.07 199.80
9.08 205.32
10.08 207.73
11.09 209.15
12.10 208.94
13.11 209.15
14.12 213.50
15.13 214.97
16.13 215.05
17.14 217.21
18.15 218.94
19.16 223.20
20.17 225.77
21.18 226.13
22.18 225.67
23.19 223.50
24.20 221.64
25.21 220.23
26.22 217.63
27.23 216.54
28.24 214.84
29.24 213.50
30.25 211.90
31.26 211.25
32.27 209.87
33.28 209.09
34.29 209.00
35.29 207.56
36.30 207.23
37.31 205.99
38.32 205.35
39.33 205.60
40.34 204.05
41.34 204.14
42.35 203.56
43.36 203.23
44.37 202.84
45.38 202.12
46.39 202.70
47.39 202.41
48.40 201.75
49.41 201.64
50.42 201.00
51.43 200.87
52.44 201.40
53.45 201.06
54.45 201.29
55.46 200.90
56.47 200.75
57.48 200.18
58.49 200.92
59.50 201.25
60.50 200.60
61.51 200.63
62.52 200.73
63.53 200.59
64.54 201.38
65.55 202.14
66.55 203.68
67.56 203.64
68.57 204.49
69.58 203.25
70.59 203.44
71.60 202.48
72.61 203.12
73.61 202.68
74.62 201.93
75.63 201.93
76.64 201.46
77.65 202.00
78.66 201.37
79.66 201.99
80.67 201.27
81.68 201.18
82.69 201.21
83.70 200.08
84.71 200.51
85.71 200.69
86.72 201.35
87.73 200.68
88.74 200.56
89.75 200.18
90.76 201.06
91.76 200.24
92.77 200.53
93.78 200.37
94.79 199.80
95.80 200.39
96.81 200.21
97.82 200.12
98.82 200.56
99.83 199.67
100.84 199.65
101.85 199.77
102.86 199.93
103.87 199.99
104.87 199.78
105.88 199.79
106.89 200.23
107.90 200.18
108.91 199.99
109.92 199.66
110.92 199.97
111.93 199.99
112.94 200.05
113.95 200.03
114.96 200.13
115.97 199.36
116.97 200.18
117.98 199.39
118.99 199.74
120.00 200.10
