# Time(ns)	Amplitude
0.00 200.03
1.01 200.52
2.02 199.74
3.03 200.94
4.03 200.04
5.04 199.68
6.05 199.91
7.06 199.85
8.07 199.30
9.08 200.19
10.08 200.03
11.09 200.14
12.10 199.63
13.11 200.29
14.12 199.82
15.13 200.02
16.13 199.86
17.14 199.99
18.15 200.29
19.16 199.34
20.17 200.17
21.18 199.59
22.18 200.26
23.19 199.83
24.20 199.85
25.21 200.49
26.22 200.20
27.23 200.16
28.24 200.25
29.24 199.93
30.25 201.11
31.26 207.92
32.27 211.33
33.28 212.00
34.29 211.57
35.29 210.80
36.30 209.95
37.31 209.44
38.32 208.47
39.33 207.80
40.34 206.98
41.34 206.10
42.35 205.85
43.36 205.27
44.37 204.62
45.38 204.88
46.39 203.88
47.39 203.64
48.40 203.01
49.41 202.57
50.42 202.50
51.43 201.86
52.44 203.48
53.45 204.72
54.45 205.47
55.46 205.54
56.47 204.89
57.48 204.58
58.49 204.71
59.50 204.43
60.50 204.05
61.51 203.48
62.52 203.00
63.53 202.69
64.54 202.54
65.55 202.83
66.55 201.96
67.56 201.96
68.57 202.09
69.58 201.19
70.59 201.67
71.60 201.23
72.61 201.17
73.61 200.84
74.62 200.50
75.63 200.89
76.64 200.97
77.65 200.76
78.66 200.57
79.66 200.80
80.67 201.22
81.68 200.15
82.69 201.08
83.70 201.78
84.71 203.64
85.71 204.63
86.72 204.30
87.73 203.85
88.74 204.10
89.75 203.63
90.76 203.84
91.76 203.57
92.77 203.14
93.78 202.04
94.79 202.51
95.80 201.96
96.81 202.13
97.82 201.57
98.82 201.06
99.83 201.40
100.84 203.03
101.85 205.29
102.86 205.14
103.87 205.80
104.87 205.30
105.88 205.02
106.89 207.43
107.90 206.88
108.91 207.80
109.92 207.06
110.92 206.24
111.93 205.95
112.94 205.68
113.95 205.60
114.96 205.12
115.97 204.19
116.97 203.57
117.98 203.17
118.99 202.94
120.00 202.39
