# Time(ns)	Amplitude
0.00 200.32
1.01 200.05
2.02 199.50
3.03 199.65
4.03 200.01
5.04 199.63
6.05 199.88
7.06 199.89
8.07 199.58
9.08 203.07
10.08 203.57
11.09 204.79
12.10 204.91
13.11 204.40
14.12 204.21
15.13 203.77
16.13 203.54
17.14 203.56
18.15 203.16
19.16 202.32
20.17 202.35
21.18 202.55
22.18 202.16
23.19 202.22
24.20 201.88
25.21 201.66
26.22 201.44
27.23 200.99
28.24 201.06
29.24 201.35
30.25 200.87
31.26 202.00
32.27 203.80
33.28 204.13
34.29 204.24
35.29 204.20
36.30 205.76
37.31 206.62
38.32 206.54
39.33 206.41
40.34 205.70
41.34 206.33
42.35 205.08
43.36 204.61
44.37 204.25
45.38 203.67
46.39 205.46
47.39 207.81
48.40 208.50
49.41 208.04
50.42 207.26
51.43 206.78
52.44 206.19
53.45 205.84
54.45 209.36
55.46 211.61
56.47 211.55
57.48 211.81
58.49 210.69
59.50 210.74
60.50 209.78
61.51 208.60
62.52 207.40
63.53 206.88
64.54 206.14
65.55 205.64
66.55 204.97
67.56 204.36
68.57 204.38
69.58 203.97
70.59 203.75
71.60 203.82
72.61 202.94
73.61 202.02
74.62 202.71
75.63 201.29
76.64 202.13
77.65 201.78
78.66 201.58
79.66 201.58
80.67 201.15
81.68 201.12
82.69 200.82
83.70 201.59
84.71 201.02
85.71 200.83
86.72 201.05
87.73 200.49
88.74 200.17
89.75 200.58
90.76 200.28
91.76 200.13
92.77 200.33
93.78 200.06
94.79 200.64
95.80 200.17
96.81 200.39
97.82 199.91
98.82 200.38
99.83 199.70
100.84 200.30
101.85 199.64
102.86 199.94
103.87 200.30
104.87 200.06
105.88 199.82
106.89 199.88
107.90 200.11
108.91 200.05
109.92 199.87
110.92 199.92
111.93 200.26
112.94 199.91
113.95 200.13
114.96 200.20
115.97 199.99
116.97 199.93
117.98 200.35
118.99 200.11
120.00 199.70
