# Time(ns)	Amplitude
0.00 199.99
1.01 200.04
2.02 200.02
3.03 200.18
4.03 200.09
5.04 199.63
6.05 199.88
7.06 199.96
8.07 199.84
9.08 199.69
10.08 200.03
11.09 199.74
12.10 199.70
13.11 199.51
14.12 200.00
15.13 200.06
16.13 199.43
17.14 200.11
18.15 199.96
19.16 200.07
20.17 200.26
21.18 200.00
22.18 200.28
23.19 199.82
24.20 200.03
25.21 200.58
26.22 200.36
27.23 200.08
28.24 200.54
29.24 199.77
30.25 200.40
31.26 199.29
32.27 200.18
33.28 200.17
34.29 199.87
35.29 199.99
36.30 199.97
37.31 200.24
38.32 200.35
39.33 206.26
40.34 209.04
41.34 210.13
42.35 210.64
43.36 210.54
44.37 210.47
45.38 213.27
46.39 214.49
47.39 214.25
48.40 213.48
49.41 212.48
50.42 211.63
51.43 212.61
52.44 212.72
53.45 212.48
54.45 211.57
55.46 210.30
56.47 209.06
57.48 208.88
58.49 208.30
59.50 207.56
60.50 206.90
61.51 205.81
62.52 205.15
63.53 204.93
64.54 204.20
65.55 203.89
66.55 203.96
67.56 203.49
68.57 203.14
69.58 205.80
70.59 208.72
71.60 209.77
72.61 210.29
73.61 209.24
74.62 209.16
75.63 208.05
76.64 207.83
77.65 206.43
78.66 206.59
79.66 205.65
80.67 204.91
81.68 204.43
82.69 204.18
83.70 203.65
84.71 203.59
85.71 203.26
86.72 202.72
87.73 202.06
88.74 202.07
89.75 201.49
90.76 201.47
91.76 201.27
92.77 202.04
93.78 201.94
94.79 201.21
95.80 200.41
96.81 201.37
97.82 200.48
98.82 200.43
99.83 200.50
100.84 200.52
101.85 200.34
102.86 200.62
103.87 200.68
104.87 200.55
105.88 200.08
106.89 201.26
107.90 203.37
108.91 204.34
109.92 205.02
110.92 204.63
111.93 204.94
112.94 204.25
113.95 203.80
114.96 203.35
115.97 202.86
116.97 202.63
117.98 203.02
118.99 202.65
120.00 202.62
