# Time(ns)	Amplitude
0.00 200.07
1.01 200.34
2.02 200.02
3.03 199.94
4.03 200.20
5.04 200.30
6.05 200.56
7.06 200.11
8.07 199.87
9.08 199.73
10.08 199.64
11.09 199.69
12.10 200.14
13.11 199.58
14.12 200.06
15.13 199.63
16.13 200.21
17.14 200.61
18.15 200.60
19.16 201.99
20.17 202.89
21.18 203.97
22.18 202.99
23.19 203.28
24.20 203.24
25.21 203.23
26.22 203.07
27.23 202.12
28.24 202.18
29.24 202.21
30.25 202.24
31.26 201.92
32.27 201.25
33.28 201.32
34.29 201.12
35.29 201.07
36.30 200.88
37.31 200.76
38.32 201.15
39.33 200.91
40.34 200.51
41.34 201.00
42.35 200.67
43.36 200.90
44.37 200.45
45.38 200.41
46.39 200.03
47.39 200.20
48.40 200.56
49.41 199.83
50.42 200.16
51.43 199.46
52.44 200.52
53.45 200.38
54.45 200.15
55.46 199.92
56.47 199.97
57.48 199.61
58.49 200.45
59.50 200.18
60.50 200.46
61.51 200.15
62.52 203.52
63.53 205.42
64.54 207.31
65.55 209.32
66.55 208.97
67.56 209.68
68.57 208.38
69.58 208.36
70.59 207.45
71.60 206.98
72.61 205.99
73.61 205.69
74.62 204.93
75.63 204.85
76.64 204.21
77.65 204.04
78.66 203.16
79.66 203.36
80.67 202.54
81.68 202.55
82.69 206.11
83.70 209.62
84.71 210.37
85.71 210.65
86.72 210.08
87.73 210.10
88.74 209.29
89.75 208.35
90.76 207.24
91.76 206.80
92.77 206.21
93.78 205.93
94.79 205.67
95.80 204.26
96.81 204.03
97.82 204.25
98.82 203.09
99.83 203.08
100.84 202.98
101.85 202.43
102.86 202.42
103.87 204.08
104.87 208.68
105.88 209.97
106.89 209.86
107.90 210.09
108.91 209.75
109.92 208.89
110.92 208.17
111.93 207.41
112.94 206.39
113.95 205.91
114.96 205.84
115.97 204.61
116.97 204.69
117.98 204.00
118.99 203.78
120.00 203.91
