# Time(ns)	Amplitude
0.00 200.29
1.01 199.81
2.02 200.48
3.03 200.34
4.03 200.31
5.04 200.61
6.05 200.33
7.06 199.85
8.07 199.97
9.08 200.43
10.08 199.90
11.09 199.57
12.10 200.13
13.11 201.07
14.12 203.88
15.13 205.15
16.13 205.85
17.14 205.22
18.15 205.99
19.16 205.07
20.17 204.51
21.18 204.02
22.18 203.85
23.19 203.27
24.20 203.02
25.21 202.75
26.22 206.00
27.23 208.32
28.24 208.58
29.24 208.46
30.25 208.58
31.26 207.55
32.27 207.16
33.28 206.50
34.29 205.92
35.29 205.93
36.30 204.39
37.31 204.49
38.32 204.21
39.33 203.81
40.34 203.03
41.34 202.34
42.35 202.48
43.36 202.59
44.37 202.08
45.38 202.03
46.39 201.93
47.39 201.75
48.40 201.94
49.41 200.82
50.42 201.66
51.43 200.85
52.44 200.88
53.45 200.83
54.45 200.98
55.46 200.60
56.47 200.86
57.48 200.91
58.49 199.91
59.50 200.77
60.50 200.32
61.51 200.07
62.52 200.67
63.53 200.23
64.54 199.97
65.55 200.42
66.55 200.16
67.56 200.28
68.57 200.37
69.58 200.20
70.59 200.44
71.60 199.91
72.61 199.79
73.61 200.05
74.62 200.27
75.63 199.91
76.64 200.00
77.65 200.30
78.66 200.20
79.66 200.01
80.67 200.00
81.68 200.22
82.69 200.13
83.70 200.12
84.71 200.07
85.71 201.59
86.72 202.42
87.73 203.03
88.74 202.81
89.75 202.30
90.76 202.45
91.76 202.41
92.77 202.30
93.78 202.04
94.79 201.33
95.80 202.27
96.81 202.01
97.82 201.74
98.82 201.90
99.83 201.34
100.84 201.01
101.85 200.83
102.86 200.69
103.87 200.64
104.87 200.91
105.88 201.72
106.89 208.05
107.90 210.21
108.91 211.96
109.92 211.99
110.92 213.94
111.93 214.32
112.94 213.63
113.95 213.18
114.96 212.45
115.97 210.87
116.97 210.27
117.98 208.93
118.99 208.56
120.00 207.10
