# Time(ns)	Amplitude
0.00 200.19
1.01 199.75
2.02 199.82
3.03 200.52
4.03 200.32
5.04 200.58
6.05 200.25
7.06 200.27
8.07 200.14
9.08 199.63
10.08 199.57
11.09 200.26
12.10 199.79
13.11 202.34
14.12 203.96
15.13 203.95
16.13 204.75
17.14 208.68
18.15 209.85
19.16 210.60
20.17 209.95
21.18 208.87
22.18 208.64
23.19 207.82
24.20 206.89
25.21 206.20
26.22 205.55
27.23 205.03
28.24 204.84
29.24 204.19
30.25 204.12
31.26 203.77
32.27 202.64
33.28 202.66
34.29 202.82
35.29 202.33
36.30 201.79
37.31 202.28
38.32 202.03
39.33 201.76
40.34 201.61
41.34 201.23
42.35 201.25
43.36 201.30
44.37 200.67
45.38 200.99
46.39 201.01
47.39 200.90
48.40 200.47
49.41 200.77
50.42 203.66
51.43 205.26
52.44 206.15
53.45 205.72
54.45 205.68
55.46 205.11
56.47 204.72
57.48 204.67
58.49 204.17
59.50 204.34
60.50 203.81
61.51 203.11
62.52 202.66
63.53 203.21
64.54 202.34
65.55 202.01
66.55 202.26
67.56 201.53
68.57 201.91
69.58 201.27
70.59 201.33
71.60 201.62
72.61 200.92
73.61 200.88
74.62 200.95
75.63 200.52
76.64 200.58
77.65 200.71
78.66 200.66
79.66 200.91
80.67 200.72
81.68 200.27
82.69 200.32
83.70 200.65
84.71 200.29
85.71 200.43
86.72 200.10
87.73 200.48
88.74 200.31
89.75 200.35
90.76 199.79
91.76 199.87
92.77 199.78
93.78 199.99
94.79 200.46
95.80 200.33
96.81 200.42
97.82 200.05
98.82 200.04
99.83 199.77
100.84 202.60
101.85 205.03
102.86 206.01
103.87 206.05
104.87 206.82
105.88 205.77
106.89 205.26
107.90 205.18
108.91 206.59
109.92 206.95
110.92 207.08
111.93 206.12
112.94 206.14
113.95 205.43
114.96 205.02
115.97 204.61
116.97 204.37
117.98 203.75
118.99 202.98
120.00 202.86
