# Time(ns)	Amplitude
0.00 199.91
1.01 199.79
2.02 200.15
3.03 200.09
4.03 199.70
5.04 200.07
6.05 200.30
7.06 200.36
8.07 200.02
9.08 199.60
10.08 199.79
11.09 199.89
12.10 200.31
13.11 200.48
14.12 203.99
15.13 205.45
16.13 205.83
17.14 210.13
18.15 213.93
19.16 215.39
20.17 215.43
21.18 214.31
22.18 213.54
23.19 212.35
24.20 211.52
25.21 210.39
26.22 209.33
27.23 208.97
28.24 212.42
29.24 215.63
30.25 215.17
31.26 214.91
32.27 214.35
33.28 213.00
34.29 212.25
35.29 210.71
36.30 210.47
37.31 208.62
38.32 208.02
39.33 207.50
40.34 206.67
41.34 206.14
42.35 206.15
43.36 204.96
44.37 205.07
45.38 203.55
46.39 203.98
47.39 203.36
48.40 203.03
49.41 202.86
50.42 202.38
51.43 202.61
52.44 202.29
53.45 201.96
54.45 201.67
55.46 201.84
56.47 201.38
57.48 201.05
58.49 201.09
59.50 201.37
60.50 200.44
61.51 200.78
62.52 200.74
63.53 200.68
64.54 200.07
65.55 200.25
66.55 201.18
67.56 200.52
68.57 200.14
69.58 199.94
70.59 199.97
71.60 199.51
72.61 200.02
73.61 199.74
74.62 200.15
75.63 199.60
76.64 200.16
77.65 199.77
78.66 199.93
79.66 199.73
80.67 199.82
81.68 200.49
82.69 199.64
83.70 200.40
84.71 200.60
85.71 200.20
86.72 199.81
87.73 200.36
88.74 200.13
89.75 200.07
90.76 199.93
91.76 200.13
92.77 199.89
93.78 200.26
94.79 200.09
95.80 200.18
96.81 199.86
97.82 199.95
98.82 199.84
99.83 200.07
100.84 200.90
101.85 207.62
102.86 210.57
103.87 211.62
104.87 211.63
105.88 210.31
106.89 209.91
107.90 211.28
108.91 211.65
109.92 212.41
110.92 211.81
111.93 211.01
112.94 210.50
113.95 209.50
114.96 208.77
115.97 207.82
116.97 207.07
117.98 206.44
118.99 205.70
120.00 205.19
