# Time(ns)	Amplitude
0.00 199.91
1.01 200.40
2.02 200.12
3.03 199.74
4.03 199.85
5.04 200.02
6.05 200.20
7.06 199.94
8.07 199.72
9.08 199.93
10.08 199.48
11.09 199.70
12.10 200.33
13.11 199.44
14.12 199.47
15.13 199.46
16.13 199.17
17.14 200.11
18.15 199.50
19.16 199.88
20.17 200.20
21.18 199.67
22.18 200.13
23.19 200.48
24.20 199.98
25.21 200.08
26.22 199.87
27.23 200.04
28.24 199.95
29.24 200.31
30.25 199.92
31.26 200.33
32.27 199.90
33.28 199.65
34.29 200.33
35.29 200.10
36.30 200.29
37.31 200.03
38.32 200.09
39.33 199.99
40.34 199.79
41.34 199.82
42.35 199.97
43.36 200.58
44.37 200.39
45.38 199.63
46.39 200.43
47.39 199.91
48.40 199.82
49.41 200.40
50.42 200.01
51.43 199.73
52.44 199.65
53.45 200.31
54.45 199.98
55.46 201.82
56.47 205.47
57.48 207.37
58.49 207.08
59.50 207.95
60.50 206.70
61.51 206.85
62.52 206.05
63.53 207.34
64.54 207.86
65.55 207.73
66.55 211.71
67.56 215.77
68.57 216.67
69.58 216.38
70.59 215.96
71.60 214.46
72.61 212.88
73.61 211.85
74.62 210.60
75.63 210.69
76.64 211.54
77.65 211.50
78.66 210.87
79.66 209.53
80.67 209.77
81.68 208.56
82.69 207.63
83.70 206.83
84.71 206.56
85.71 211.25
86.72 213.31
87.73 213.37
88.74 213.33
89.75 213.01
90.76 211.81
91.76 211.03
92.77 210.44
93.78 209.15
94.79 208.08
95.80 207.36
96.81 206.60
97.82 206.23
98.82 205.93
99.83 205.24
100.84 204.25
101.85 204.17
102.86 203.43
103.87 203.77
104.87 203.37
105.88 203.00
106.89 202.51
107.90 201.93
108.91 203.01
109.92 201.73
110.92 202.16
111.93 201.23
112.94 201.19
113.95 201.30
114.96 201.01
115.97 201.45
116.97 200.80
117.98 200.36
118.99 200.40
120.00 200.14
