# Time(ns)	Amplitude
0.00 199.15
1.01 199.88
2.02 200.00
3.03 199.74
4.03 200.46
5.04 200.13
6.05 200.20
7.06 199.89
8.07 200.13
9.08 199.63
10.08 200.06
11.09 199.73
12.10 200.03
13.11 200.55
14.12 201.39
15.13 203.13
16.13 203.79
17.14 204.39
18.15 203.72
19.16 203.78
20.17 208.30
21.18 210.89
22.18 210.80
23.19 210.78
24.20 210.07
25.21 209.95
26.22 214.31
27.23 216.26
28.24 217.03
29.24 216.06
30.25 215.58
31.26 213.45
32.27 212.44
33.28 211.48
34.29 211.06
35.29 209.99
36.30 208.96
37.31 208.15
38.32 207.18
39.33 206.76
40.34 205.57
41.34 205.44
42.35 205.16
43.36 204.05
44.37 203.70
45.38 203.25
46.39 203.49
47.39 202.51
48.40 203.11
49.41 202.34
50.42 201.89
51.43 201.36
52.44 201.66
53.45 201.52
54.45 201.22
55.46 201.46
56.47 200.95
57.48 200.57
58.49 200.39
59.50 200.50
60.50 200.70
61.51 200.61
62.52 200.43
63.53 200.45
64.54 200.65
65.55 200.09
66.55 205.46
67.56 207.60
68.57 209.17
69.58 208.96
70.59 207.93
71.60 207.71
72.61 207.16
73.61 207.02
74.62 206.58
75.63 205.56
76.64 204.77
77.65 204.73
78.66 204.11
79.66 203.77
80.67 203.46
81.68 203.34
82.69 203.18
83.70 202.97
84.71 201.90
85.71 202.35
86.72 201.75
87.73 201.79
88.74 201.77
89.75 201.39
90.76 201.05
91.76 201.17
92.77 201.20
93.78 200.92
94.79 201.27
95.80 201.15
96.81 200.63
97.82 200.78
98.82 200.40
99.83 200.74
100.84 200.48
101.85 200.52
102.86 200.32
103.87 200.18
104.87 200.72
105.88 200.20
106.89 200.72
107.90 200.43
108.91 204.30
109.92 206.35
110.92 206.99
111.93 206.76
112.94 206.54
113.95 206.05
114.96 205.90
115.97 204.99
116.97 204.79
117.98 204.10
118.99 203.80
120.00 203.30
