# Time(ns)	Amplitude
0.00 200.10
1.01 200.16
2.02 200.10
3.03 200.28
4.03 199.45
5.04 200.11
6.05 199.52
7.06 200.21
8.07 200.05
9.08 199.49
10.08 199.59
11.09 199.99
12.10 205.17
13.11 208.46
14.12 209.36
15.13 209.35
16.13 208.89
17.14 208.85
18.15 207.92
19.16 206.68
20.17 206.07
21.18 206.32
22.18 204.97
23.19 204.88
24.20 204.27
25.21 204.19
26.22 203.22
27.23 203.36
28.24 202.89
29.24 202.35
30.25 202.38
31.26 202.00
32.27 201.53
33.28 201.53
34.29 201.69
35.29 201.19
36.30 201.32
37.31 201.09
38.32 200.78
39.33 201.23
40.34 200.75
41.34 200.39
42.35 200.80
43.36 200.63
44.37 200.31
45.38 200.42
46.39 200.53
47.39 200.38
48.40 200.56
49.41 200.59
50.42 199.88
51.43 200.88
52.44 199.93
53.45 200.27
54.45 200.49
55.46 200.58
56.47 200.54
57.48 199.67
58.49 199.90
59.50 200.62
60.50 200.22
61.51 200.13
62.52 199.74
63.53 203.60
64.54 205.04
65.55 205.78
66.55 205.31
67.56 205.04
68.57 205.01
69.58 204.64
70.59 204.14
71.60 204.32
72.61 202.89
73.61 203.02
74.62 202.85
75.63 203.06
76.64 202.46
77.65 202.32
78.66 202.04
79.66 201.61
80.67 201.47
81.68 201.44
82.69 201.60
83.70 200.39
84.71 203.32
85.71 206.26
86.72 209.46
87.73 212.82
88.74 212.88
89.75 212.73
90.76 211.99
91.76 211.14
92.77 210.25
93.78 209.61
94.79 208.41
95.80 208.00
96.81 207.08
97.82 206.34
98.82 205.59
99.83 204.74
100.84 204.62
101.85 203.64
102.86 203.80
103.87 203.16
104.87 202.47
105.88 208.27
106.89 210.23
107.90 211.09
108.91 210.62
109.92 210.74
110.92 209.56
111.93 209.39
112.94 208.12
113.95 207.67
114.96 206.64
115.97 206.35
116.97 205.74
117.98 204.50
118.99 204.28
120.00 204.66
