# Time(ns)	Amplitude
0.00 199.93
1.01 199.80
2.02 200.66
3.03 199.88
4.03 199.91
5.04 199.81
6.05 199.68
7.06 200.00
8.07 200.31
9.08 200.22
10.08 199.87
11.09 199.84
12.10 200.25
13.11 200.09
14.12 200.20
15.13 200.16
16.13 200.12
17.14 200.12
18.15 200.13
19.16 199.99
20.17 200.08
21.18 199.82
22.18 200.38
23.19 199.84
24.20 200.69
25.21 204.69
26.22 206.92
27.23 212.72
28.24 217.21
29.24 218.08
30.25 218.56
31.26 217.74
32.27 216.74
33.28 214.92
34.29 213.55
35.29 212.46
36.30 211.33
37.31 209.83
38.32 209.52
39.33 208.34
40.34 207.91
41.34 206.95
42.35 206.26
43.36 206.24
44.37 205.31
45.38 208.29
46.39 208.65
47.39 208.97
48.40 209.10
49.41 208.26
50.42 207.36
51.43 207.27
52.44 206.67
53.45 206.02
54.45 204.98
55.46 204.73
56.47 204.49
57.48 204.04
58.49 203.93
59.50 203.66
60.50 202.98
61.51 202.09
62.52 202.13
63.53 201.93
64.54 201.81
65.55 201.84
66.55 201.85
67.56 203.54
68.57 205.55
69.58 205.56
70.59 205.63
71.60 205.62
72.61 205.66
73.61 204.73
74.62 204.29
75.63 203.78
76.64 203.74
77.65 203.29
78.66 203.30
79.66 202.87
80.67 202.51
81.68 202.16
82.69 202.54
83.70 201.70
84.71 201.97
85.71 201.38
86.72 200.91
87.73 205.73
88.74 208.40
89.75 207.75
90.76 208.68
91.76 208.45
92.77 207.65
93.78 206.97
94.79 206.52
95.80 205.80
96.81 205.31
97.82 205.61
98.82 204.84
99.83 204.37
100.84 203.58
101.85 203.16
102.86 203.42
103.87 202.52
104.87 202.10
105.88 202.22
106.89 202.48
107.90 202.30
108.91 201.46
109.92 201.40
110.92 202.23
111.93 200.89
112.94 200.44
113.95 200.78
114.96 200.55
115.97 201.28
116.97 200.99
117.98 200.50
118.99 200.45
120.00 200.42
