# Time(ns)	Amplitude
0.00 200.62
1.01 199.96
2.02 199.65
3.03 200.13
4.03 199.49
5.04 200.10
6.05 200.36
7.06 200.17
8.07 200.04
9.08 199.50
10.08 200.11
11.09 200.14
12.10 199.38
13.11 200.36
14.12 200.17
15.13 200.50
16.13 199.78
17.14 199.91
18.15 199.94
19.16 200.26
20.17 199.80
21.18 199.86
22.18 199.84
23.19 199.57
24.20 199.76
25.21 199.41
26.22 199.55
27.23 200.19
28.24 199.85
29.24 200.22
30.25 199.66
31.26 199.90
32.27 199.56
33.28 200.17
34.29 199.86
35.29 200.15
36.30 200.11
37.31 199.70
38.32 199.78
39.33 199.88
40.34 200.32
41.34 199.99
42.35 199.71
43.36 200.05
44.37 200.28
45.38 200.68
46.39 200.53
47.39 200.00
48.40 199.90
49.41 199.91
50.42 200.51
51.43 200.32
52.44 199.73
53.45 199.76
54.45 199.66
55.46 199.56
56.47 202.22
57.48 207.31
58.49 210.81
59.50 215.79
60.50 216.94
61.51 216.46
62.52 215.65
63.53 214.81
64.54 213.64
65.55 212.75
66.55 211.45
67.56 210.95
68.57 209.04
69.58 208.22
70.59 208.07
71.60 206.36
72.61 206.23
73.61 205.64
74.62 205.02
75.63 205.19
76.64 204.13
77.65 204.14
78.66 203.23
79.66 203.57
80.67 203.13
81.68 207.25
82.69 209.89
83.70 210.42
84.71 215.14
85.71 217.73
86.72 218.23
87.73 218.13
88.74 217.02
89.75 215.56
90.76 214.96
91.76 213.42
92.77 212.45
93.78 210.60
94.79 209.93
95.80 209.31
96.81 208.02
97.82 206.98
98.82 206.32
99.83 206.33
100.84 205.24
101.85 204.58
102.86 204.20
103.87 204.19
104.87 203.75
105.88 203.62
106.89 207.19
107.90 210.33
108.91 211.03
109.92 210.99
110.92 211.15
111.93 210.57
112.94 209.69
113.95 208.47
114.96 208.48
115.97 207.28
116.97 206.38
117.98 205.94
118.99 205.26
120.00 204.49
