# Time(ns)	Amplitude
0.00 199.99
1.01 200.04
2.02 199.82
3.03 200.08
4.03 199.99
5.04 200.53
6.05 200.16
7.06 199.75
8.07 200.20
9.08 200.12
10.08 200.61
11.09 203.87
12.10 205.95
13.11 206.38
14.12 207.17
15.13 206.83
16.13 206.10
17.14 205.25
18.15 205.37
19.16 204.48
20.17 204.62
21.18 204.22
22.18 203.25
23.19 203.01
24.20 202.46
25.21 202.77
26.22 202.20
27.23 201.52
28.24 201.65
29.24 202.30
30.25 201.90
31.26 201.60
32.27 201.66
33.28 201.11
34.29 201.34
35.29 200.82
36.30 200.64
37.31 200.87
38.32 201.05
39.33 200.80
40.34 200.56
41.34 200.75
42.35 200.97
43.36 200.60
44.37 200.49
45.38 199.96
46.39 200.14
47.39 200.21
48.40 200.46
49.41 199.29
50.42 199.92
51.43 200.13
52.44 200.50
53.45 200.00
54.45 200.10
55.46 201.94
56.47 204.89
57.48 205.47
58.49 206.38
59.50 206.08
60.50 205.79
61.51 205.85
62.52 205.35
63.53 208.07
64.54 209.67
65.55 209.19
66.55 208.75
67.56 208.23
68.57 207.47
69.58 206.61
70.59 206.57
71.60 205.47
72.61 204.99
73.61 205.07
74.62 203.90
75.63 203.76
76.64 203.54
77.65 204.62
78.66 204.72
79.66 205.44
80.67 205.43
81.68 205.22
82.69 208.25
83.70 211.65
84.71 212.25
85.71 212.08
86.72 211.74
87.73 211.24
88.74 209.98
89.75 209.95
90.76 208.37
91.76 208.00
92.77 206.28
93.78 206.33
94.79 205.24
95.80 204.23
96.81 204.22
97.82 203.81
98.82 203.87
99.83 203.74
100.84 202.91
101.85 203.05
102.86 201.77
103.87 202.68
104.87 201.86
105.88 201.59
106.89 201.54
107.90 201.97
108.91 201.30
109.92 201.30
110.92 201.27
111.93 201.13
112.94 200.47
113.95 200.79
114.96 200.72
115.97 200.40
116.97 200.61
117.98 200.81
118.99 199.80
120.00 199.99
