# Time(ns)	Amplitude
0.00 200.07
1.01 199.76
2.02 200.24
3.03 199.62
4.03 199.78
5.04 199.92
6.05 199.81
7.06 199.94
8.07 200.78
9.08 199.97
10.08 202.99
11.09 205.30
12.10 209.25
13.11 210.40
14.12 210.54
15.13 209.94
16.13 209.51
17.14 208.40
18.15 207.68
19.16 207.89
20.17 206.87
21.18 205.91
22.18 205.39
23.19 205.29
24.20 204.83
25.21 203.55
26.22 203.12
27.23 203.10
28.24 202.80
29.24 202.85
30.25 202.28
31.26 202.83
32.27 205.95
33.28 207.41
34.29 207.51
35.29 207.68
36.30 207.46
37.31 206.66
38.32 205.97
39.33 205.29
40.34 205.23
41.34 204.86
42.35 204.45
43.36 204.47
44.37 206.16
45.38 206.82
46.39 207.10
47.39 206.66
48.40 206.22
49.41 205.96
50.42 205.40
51.43 204.77
52.44 204.68
53.45 203.97
54.45 203.57
55.46 203.42
56.47 202.63
57.48 202.85
58.49 202.44
59.50 202.66
60.50 201.54
61.51 201.65
62.52 201.35
63.53 201.39
64.54 201.31
65.55 200.85
66.55 200.85
67.56 201.06
68.57 200.87
69.58 201.06
70.59 201.22
71.60 200.07
72.61 200.48
73.61 200.58
74.62 200.37
75.63 200.36
76.64 200.64
77.65 199.43
78.66 199.78
79.66 200.61
80.67 200.19
81.68 200.18
82.69 200.44
83.70 205.41
84.71 206.80
85.71 207.61
86.72 207.65
87.73 207.50
88.74 207.22
89.75 206.35
90.76 205.89
91.76 204.94
92.77 204.91
93.78 204.75
94.79 203.87
95.80 202.65
96.81 202.82
97.82 203.08
98.82 202.84
99.83 202.59
100.84 201.92
101.85 201.70
102.86 201.84
103.87 201.67
104.87 201.57
105.88 201.38
106.89 201.04
107.90 200.95
108.91 201.18
109.92 200.99
110.92 201.28
111.93 200.92
112.94 200.34
113.95 200.58
114.96 200.53
115.97 200.53
116.97 200.35
117.98 200.48
118.99 200.03
120.00 200.46
