# Time(ns)	Amplitude
0.00 200.46
1.01 199.66
2.02 200.24
3.03 200.27
4.03 200.13
5.04 200.39
6.05 199.49
7.06 200.47
8.07 199.93
9.08 199.91
10.08 199.69
11.09 199.61
12.10 199.99
13.11 200.16
14.12 200.23
15.13 199.63
16.13 200.20
17.14 200.19
18.15 199.83
19.16 199.78
20.17 200.20
21.18 199.94
22.18 200.05
23.19 200.10
24.20 199.74
25.21 199.99
26.22 199.73
27.23 199.58
28.24 200.44
29.24 200.53
30.25 200.50
31.26 200.16
32.27 200.01
33.28 199.84
34.29 199.80
35.29 199.56
36.30 199.90
37.31 199.98
38.32 200.01
39.33 199.54
40.34 200.17
41.34 200.27
42.35 199.98
43.36 200.45
44.37 199.82
45.38 201.06
46.39 205.15
47.39 205.98
48.40 207.96
49.41 210.98
50.42 218.49
51.43 220.96
52.44 221.31
53.45 220.45
54.45 219.31
55.46 217.86
56.47 216.52
57.48 214.54
58.49 213.71
59.50 212.03
60.50 211.42
61.51 209.80
62.52 208.73
63.53 208.05
64.54 207.28
65.55 206.20
66.55 205.86
67.56 205.57
68.57 205.32
69.58 204.12
70.59 203.95
71.60 203.40
72.61 204.05
73.61 205.17
74.62 209.50
75.63 211.89
76.64 212.54
77.65 212.44
78.66 211.99
79.66 210.47
80.67 209.55
81.68 210.20
82.69 208.01
83.70 207.83
84.71 207.62
85.71 206.44
86.72 205.99
87.73 205.13
88.74 204.52
89.75 204.70
90.76 203.84
91.76 203.68
92.77 203.15
93.78 202.36
94.79 202.79
95.80 201.93
96.81 201.46
97.82 201.95
98.82 201.71
99.83 201.52
100.84 201.33
101.85 201.26
102.86 201.24
103.87 201.08
104.87 200.92
105.88 200.55
106.89 200.58
107.90 200.74
108.91 200.09
109.92 200.58
110.92 200.83
111.93 199.88
112.94 200.49
113.95 200.16
114.96 201.35
115.97 200.16
116.97 199.82
117.98 200.59
118.99 200.32
120.00 200.18
