# Time(ns)	Amplitude
0.00 200.43
1.01 199.74
2.02 199.74
3.03 199.64
4.03 200.17
5.04 199.66
6.05 200.19
7.06 199.90
8.07 200.21
9.08 199.64
10.08 200.35
11.09 199.76
12.10 200.09
13.11 200.19
14.12 199.98
15.13 200.67
16.13 199.45
17.14 200.34
18.15 200.98
19.16 199.94
20.17 199.96
21.18 203.05
22.18 204.19
23.19 204.79
24.20 204.88
25.21 204.67
26.22 204.40
27.23 204.05
28.24 203.86
29.24 202.97
30.25 203.37
31.26 204.95
32.27 206.01
33.28 205.08
34.29 205.33
35.29 204.97
36.30 204.67
37.31 204.08
38.32 204.22
39.33 203.62
40.34 203.53
41.34 202.96
42.35 202.38
43.36 202.30
44.37 202.68
45.38 207.11
46.39 208.27
47.39 208.44
48.40 208.67
49.41 208.65
50.42 207.03
51.43 206.41
52.44 206.35
53.45 206.29
54.45 205.28
55.46 204.79
56.47 204.29
57.48 203.77
58.49 203.50
59.50 203.19
60.50 202.53
61.51 202.44
62.52 202.02
63.53 202.20
64.54 202.42
65.55 201.61
66.55 201.41
67.56 201.24
68.57 200.91
69.58 201.24
70.59 201.41
71.60 201.16
72.61 200.34
73.61 200.97
74.62 201.17
75.63 205.28
76.64 208.08
77.65 208.83
78.66 209.23
79.66 208.39
80.67 208.51
81.68 207.62
82.69 206.99
83.70 206.00
84.71 205.81
85.71 204.92
86.72 204.41
87.73 204.09
88.74 203.53
89.75 203.58
90.76 203.33
91.76 202.42
92.77 202.41
93.78 202.26
94.79 202.45
95.80 201.63
96.81 201.81
97.82 201.13
98.82 201.54
99.83 202.65
100.84 204.80
101.85 206.02
102.86 205.79
103.87 205.97
104.87 206.14
105.88 205.02
106.89 204.39
107.90 204.72
108.91 204.21
109.92 203.48
110.92 202.77
111.93 202.91
112.94 202.22
113.95 202.08
114.96 202.71
115.97 202.20
116.97 201.67
117.98 201.84
118.99 201.44
120.00 201.14
