# Time(ns)	Amplitude
0.00 199.92
1.01 200.31
2.02 200.51
3.03 200.35
4.03 200.82
5.04 200.32
6.05 200.29
7.06 200.15
8.07 200.31
9.08 200.34
10.08 200.60
11.09 200.08
12.10 199.77
13.11 200.16
14.12 203.85
15.13 206.55
16.13 207.60
17.14 207.19
18.15 213.07
19.16 215.93
20.17 216.37
21.18 216.29
22.18 215.44
23.19 213.70
24.20 213.03
25.21 211.51
26.22 211.13
27.23 209.41
28.24 208.60
29.24 207.64
30.25 206.90
31.26 206.66
32.27 205.52
33.28 205.32
34.29 204.89
35.29 204.06
36.30 203.79
37.31 203.57
38.32 203.72
39.33 202.70
40.34 202.94
41.34 202.09
42.35 201.71
43.36 202.03
44.37 201.89
45.38 201.62
46.39 202.01
47.39 201.73
48.40 203.79
49.41 204.49
50.42 204.11
51.43 205.42
52.44 207.97
53.45 208.87
54.45 208.68
55.46 208.24
56.47 207.81
57.48 206.63
58.49 206.28
59.50 206.18
60.50 205.33
61.51 205.05
62.52 204.10
63.53 203.98
64.54 203.65
65.55 203.27
66.55 202.92
67.56 202.27
68.57 202.65
69.58 202.59
70.59 202.28
71.60 201.48
72.61 201.39
73.61 201.53
74.62 201.17
75.63 200.99
76.64 201.42
77.65 200.99
78.66 201.05
79.66 201.45
80.67 200.37
81.68 200.06
82.69 200.55
83.70 200.64
84.71 200.07
85.71 200.44
86.72 201.01
87.73 200.42
88.74 200.51
89.75 200.62
90.76 200.50
91.76 200.01
92.77 200.34
93.78 200.52
94.79 199.80
95.80 199.84
96.81 200.43
97.82 200.20
98.82 200.03
99.83 200.04
100.84 200.26
101.85 200.64
102.86 199.58
103.87 199.88
104.87 199.43
105.88 200.47
106.89 200.29
107.90 200.14
108.91 201.61
109.92 203.86
110.92 204.71
111.93 205.23
112.94 205.54
113.95 205.01
114.96 204.30
115.97 204.38
116.97 204.58
117.98 203.44
118.99 203.16
120.00 202.78
