# Time(ns)	Amplitude
0.00 199.84
1.01 199.70
2.02 199.80
3.03 199.97
4.03 200.72
5.04 200.42
6.05 200.20
7.06 199.72
8.07 199.57
9.08 199.82
10.08 199.67
11.09 199.62
12.10 200.20
13.11 199.72
14.12 200.06
15.13 200.32
16.13 205.42
17.14 208.80
18.15 209.40
19.16 209.77
20.17 209.68
21.18 208.74
22.18 208.56
23.19 206.92
24.20 210.92
25.21 214.88
26.22 214.95
27.23 217.86
28.24 223.10
29.24 223.80
30.25 223.66
31.26 222.81
32.27 220.90
33.28 218.99
34.29 217.22
35.29 216.25
36.30 214.86
37.31 213.24
38.32 212.13
39.33 210.43
40.34 210.05
41.34 208.64
42.35 207.43
43.36 207.16
44.37 206.57
45.38 205.92
46.39 205.07
47.39 204.81
48.40 204.38
49.41 203.75
50.42 203.91
51.43 203.32
52.44 203.08
53.45 202.35
54.45 202.34
55.46 201.69
56.47 201.71
57.48 201.96
58.49 201.39
59.50 201.34
60.50 201.39
61.51 201.21
62.52 201.33
63.53 201.20
64.54 200.96
65.55 204.91
66.55 205.98
67.56 206.22
68.57 205.95
69.58 206.33
70.59 205.59
71.60 205.02
72.61 204.67
73.61 204.17
74.62 204.04
75.63 203.42
76.64 203.06
77.65 202.50
78.66 202.66
79.66 202.66
80.67 201.97
81.68 202.25
82.69 201.87
83.70 201.28
84.71 201.62
85.71 200.80
86.72 201.40
87.73 200.69
88.74 201.19
89.75 201.08
90.76 200.86
91.76 201.04
92.77 200.06
93.78 200.41
94.79 200.21
95.80 200.44
96.81 200.45
97.82 200.27
98.82 200.24
99.83 200.93
100.84 203.60
101.85 205.40
102.86 205.90
103.87 205.49
104.87 205.82
105.88 205.55
106.89 204.99
107.90 204.10
108.91 203.69
109.92 203.06
110.92 203.53
111.93 203.08
112.94 202.49
113.95 202.53
114.96 202.00
115.97 202.36
116.97 201.88
117.98 201.61
118.99 201.88
120.00 201.76
