# Time(ns)	Amplitude
0.00 199.97
1.01 199.89
2.02 200.26
3.03 200.15
4.03 200.42
5.04 199.85
6.05 200.13
7.06 199.74
8.07 200.26
9.08 199.75
10.08 200.04
11.09 200.14
12.10 200.11
13.11 202.54
14.12 208.05
15.13 215.47
16.13 218.21
17.14 219.44
18.15 218.61
19.16 217.42
20.17 216.39
21.18 214.98
22.18 215.46
23.19 219.73
24.20 220.76
25.21 220.73
26.22 219.63
27.23 218.66
28.24 216.61
29.24 215.61
30.25 214.14
31.26 212.72
32.27 211.57
33.28 210.09
34.29 209.68
35.29 208.37
36.30 207.98
37.31 207.40
38.32 206.46
39.33 205.79
40.34 204.79
41.34 204.60
42.35 203.99
43.36 203.94
44.37 203.54
45.38 202.62
46.39 202.54
47.39 202.90
48.40 202.46
49.41 202.18
50.42 201.89
51.43 207.16
52.44 209.89
53.45 210.28
54.45 210.41
55.46 208.86
56.47 208.80
57.48 208.64
58.49 207.75
59.50 207.09
60.50 206.30
61.51 205.87
62.52 205.70
63.53 204.84
64.54 203.93
65.55 204.51
66.55 204.10
67.56 202.90
68.57 203.33
69.58 203.08
70.59 202.58
71.60 202.10
72.61 202.07
73.61 201.02
74.62 201.52
75.63 201.48
76.64 200.90
77.65 201.28
78.66 200.93
79.66 200.83
80.67 200.92
81.68 200.59
82.69 200.63
83.70 200.39
84.71 200.91
85.71 203.30
86.72 204.99
87.73 206.06
88.74 206.16
89.75 205.94
90.76 204.82
91.76 204.42
92.77 204.70
93.78 204.06
94.79 203.36
95.80 203.37
96.81 202.92
97.82 202.67
98.82 202.40
99.83 202.32
100.84 202.35
101.85 201.71
102.86 201.55
103.87 201.84
104.87 201.78
105.88 201.26
106.89 200.89
107.90 201.33
108.91 201.02
109.92 200.26
110.92 200.98
111.93 200.23
112.94 200.92
113.95 200.97
114.96 200.60
115.97 200.17
116.97 200.34
117.98 199.82
118.99 200.17
120.00 200.39
