# Time(ns)	Amplitude
0.00 199.83
1.01 199.49
2.02 200.72
3.03 200.06
4.03 199.95
5.04 200.37
6.05 200.22
7.06 200.03
8.07 199.89
9.08 199.80
10.08 199.56
11.09 199.94
12.10 200.37
13.11 200.32
14.12 200.25
15.13 200.04
16.13 200.59
17.14 199.79
18.15 200.33
19.16 200.16
20.17 200.30
21.18 199.97
22.18 200.05
23.19 199.96
24.20 199.74
25.21 200.34
26.22 199.91
27.23 199.44
28.24 200.34
29.24 199.54
30.25 200.36
31.26 199.48
32.27 203.32
33.28 205.18
34.29 205.29
35.29 206.75
36.30 210.22
37.31 213.02
38.32 213.29
39.33 213.03
40.34 212.96
41.34 211.96
42.35 211.20
43.36 209.78
44.37 209.19
45.38 208.45
46.39 207.20
47.39 206.61
48.40 206.54
49.41 205.83
50.42 205.08
51.43 204.85
52.44 204.47
53.45 203.90
54.45 203.71
55.46 204.97
56.47 205.96
57.48 207.15
58.49 207.79
59.50 212.94
60.50 215.49
61.51 216.31
62.52 214.95
63.53 214.55
64.54 213.15
65.55 212.10
66.55 211.13
67.56 210.26
68.57 209.19
69.58 208.25
70.59 207.30
71.60 206.76
72.61 206.59
73.61 205.59
74.62 205.31
75.63 204.29
76.64 204.14
77.65 203.27
78.66 203.48
79.66 203.32
80.67 202.88
81.68 202.20
82.69 202.27
83.70 202.18
84.71 201.54
85.71 201.65
86.72 201.02
87.73 201.30
88.74 201.08
89.75 201.13
90.76 200.73
91.76 200.61
92.77 200.89
93.78 200.69
94.79 201.01
95.80 200.51
96.81 200.58
97.82 200.11
98.82 201.02
99.83 205.18
100.84 206.53
101.85 207.55
102.86 206.90
103.87 206.71
104.87 206.34
105.88 205.99
106.89 204.84
107.90 204.91
108.91 204.34
109.92 204.68
110.92 203.63
111.93 203.40
112.94 202.94
113.95 202.66
114.96 202.31
115.97 202.35
116.97 201.53
117.98 201.63
118.99 201.41
120.00 201.69
