# Time(ns)	Amplitude
0.00 200.36
1.01 199.80
2.02 199.93
3.03 199.66
4.03 199.68
5.04 200.19
6.05 199.88
7.06 199.97
8.07 200.10
9.08 200.68
10.08 199.53
11.09 200.05
12.10 200.15
13.11 200.48
14.12 199.91
15.13 200.13
16.13 200.23
17.14 199.57
18.15 200.65
19.16 200.18
20.17 199.59
21.18 200.30
22.18 200.51
23.19 199.87
24.20 200.68
25.21 206.79
26.22 210.24
27.23 210.57
28.24 211.50
29.24 210.35
30.25 209.14
31.26 208.45
32.27 208.20
33.28 207.07
34.29 206.57
35.29 206.24
36.30 205.62
37.31 206.33
38.32 206.89
39.33 208.10
40.34 207.59
41.34 207.19
42.35 206.31
43.36 206.40
44.37 205.72
45.38 204.74
46.39 205.24
47.39 203.88
48.40 203.56
49.41 203.33
50.42 202.94
51.43 202.61
52.44 202.35
53.45 205.35
54.45 207.42
55.46 208.33
56.47 208.09
57.48 207.62
58.49 206.35
59.50 206.69
60.50 205.89
61.51 205.36
62.52 205.22
63.53 204.02
64.54 203.89
65.55 203.92
66.55 203.02
67.56 202.98
68.57 202.52
69.58 202.77
70.59 202.20
71.60 202.09
72.61 201.85
73.61 201.72
74.62 201.29
75.63 201.46
76.64 201.11
77.65 200.84
78.66 200.85
79.66 200.89
80.67 200.21
81.68 200.34
82.69 200.43
83.70 200.60
84.71 200.18
85.71 202.00
86.72 203.73
87.73 210.17
88.74 212.06
89.75 213.93
90.76 213.39
91.76 212.60
92.77 211.22
93.78 210.46
94.79 209.56
95.80 208.81
96.81 208.03
97.82 206.97
98.82 206.92
99.83 205.97
100.84 205.24
101.85 204.55
102.86 203.77
103.87 204.39
104.87 203.48
105.88 202.98
106.89 202.94
107.90 202.97
108.91 202.28
109.92 202.25
110.92 201.92
111.93 201.90
112.94 201.53
113.95 201.70
114.96 200.66
115.97 201.21
116.97 200.80
117.98 201.21
118.99 200.80
120.00 201.52
