# Time(ns)	Amplitude
0.00 199.53
1.01 199.86
2.02 199.44
3.03 200.36
4.03 200.39
5.04 199.57
6.05 199.71
7.06 200.45
8.07 199.53
9.08 205.17
10.08 210.40
11.09 213.47
12.10 214.58
13.11 214.33
14.12 213.35
15.13 212.04
16.13 211.06
17.14 210.26
18.15 209.65
19.16 208.55
20.17 207.91
21.18 206.61
22.18 206.43
23.19 205.52
24.20 204.84
25.21 204.31
26.22 204.40
27.23 203.65
28.24 203.37
29.24 202.72
30.25 202.39
31.26 202.90
32.27 202.47
33.28 201.89
34.29 201.68
35.29 201.50
36.30 201.50
37.31 201.03
38.32 201.37
39.33 201.21
40.34 201.38
41.34 201.59
42.35 201.06
43.36 200.84
44.37 200.58
45.38 201.04
46.39 200.07
47.39 200.28
48.40 200.28
49.41 200.77
50.42 200.53
51.43 200.56
52.44 200.56
53.45 200.55
54.45 200.78
55.46 199.86
56.47 204.83
57.48 208.42
58.49 210.39
59.50 209.89
60.50 209.96
61.51 208.75
62.52 209.85
63.53 211.44
64.54 211.40
65.55 210.62
66.55 209.98
67.56 209.02
68.57 208.25
69.58 207.96
70.59 206.84
71.60 206.18
72.61 205.81
73.61 205.52
74.62 204.58
75.63 203.77
76.64 203.86
77.65 203.64
78.66 203.23
79.66 202.63
80.67 203.04
81.68 202.83
82.69 202.02
83.70 201.80
84.71 201.54
85.71 201.21
86.72 201.49
87.73 201.13
88.74 201.18
89.75 201.32
90.76 200.65
91.76 201.12
92.77 201.35
93.78 203.36
94.79 205.26
95.80 206.13
96.81 206.38
97.82 205.34
98.82 205.45
99.83 204.70
100.84 204.53
101.85 204.12
102.86 204.87
103.87 203.24
104.87 203.45
105.88 202.33
106.89 202.76
107.90 202.91
108.91 202.19
109.92 201.81
110.92 201.71
111.93 201.43
112.94 201.37
113.95 201.25
114.96 201.39
115.97 200.84
116.97 200.43
117.98 201.21
118.99 200.96
120.00 201.37
