# Time(ns)	Amplitude
0.00 200.36
1.01 200.19
2.02 199.65
3.03 199.33
4.03 200.47
5.04 199.82
6.05 200.15
7.06 200.49
8.07 199.91
9.08 200.38
10.08 199.74
11.09 200.10
12.10 199.96
13.11 199.72
14.12 199.96
15.13 200.22
16.13 202.53
17.14 205.42
18.15 206.19
19.16 206.27
20.17 206.09
21.18 205.84
22.18 205.10
23.19 205.17
24.20 204.69
25.21 204.34
26.22 203.65
27.23 202.85
28.24 202.92
29.24 202.39
30.25 202.61
31.26 202.03
32.27 202.00
33.28 201.83
34.29 201.82
35.29 201.55
36.30 200.78
37.31 201.34
38.32 201.59
39.33 201.12
40.34 200.81
41.34 200.64
42.35 200.53
43.36 200.82
44.37 200.37
45.38 201.07
46.39 199.75
47.39 200.45
48.40 200.57
49.41 200.43
50.42 201.14
51.43 200.45
52.44 199.59
53.45 200.14
54.45 199.56
55.46 199.87
56.47 204.19
57.48 206.53
58.49 207.60
59.50 207.96
60.50 207.38
61.51 206.55
62.52 206.34
63.53 205.42
64.54 205.19
65.55 205.05
66.55 204.72
67.56 203.35
68.57 203.33
69.58 203.10
70.59 202.86
71.60 202.89
72.61 202.70
73.61 202.01
74.62 202.35
75.63 201.95
76.64 201.78
77.65 203.34
78.66 205.43
79.66 206.52
80.67 207.02
81.68 206.28
82.69 206.56
83.70 205.88
84.71 205.86
85.71 205.13
86.72 204.47
87.73 204.52
88.74 203.61
89.75 203.33
90.76 202.20
91.76 202.77
92.77 202.55
93.78 201.93
94.79 202.53
95.80 201.74
96.81 201.99
97.82 201.52
98.82 201.21
99.83 200.92
100.84 201.15
101.85 201.18
102.86 200.76
103.87 201.85
104.87 203.85
105.88 203.97
106.89 203.90
107.90 208.44
108.91 210.70
109.92 211.23
110.92 211.26
111.93 209.96
112.94 209.69
113.95 209.04
114.96 207.66
115.97 207.00
116.97 206.80
117.98 205.94
118.99 205.66
120.00 205.12
