# Time(ns)	Amplitude
0.00 200.11
1.01 199.88
2.02 200.25
3.03 200.30
4.03 200.01
5.04 200.07
6.05 200.40
7.06 199.78
8.07 199.95
9.08 199.76
10.08 199.97
11.09 200.61
12.10 200.29
13.11 200.16
14.12 199.41
15.13 200.10
16.13 199.94
17.14 200.24
18.15 199.79
19.16 200.12
20.17 203.27
21.18 207.16
22.18 208.00
23.19 208.73
24.20 208.62
25.21 207.91
26.22 207.57
27.23 207.14
28.24 206.29
29.24 205.29
30.25 205.53
31.26 204.48
32.27 204.02
33.28 203.67
34.29 203.38
35.29 203.50
36.30 202.76
37.31 202.69
38.32 202.31
39.33 201.50
40.34 202.17
41.34 201.92
42.35 201.48
43.36 201.98
44.37 201.11
45.38 201.34
46.39 201.20
47.39 200.99
48.40 200.28
49.41 200.24
50.42 200.78
51.43 200.68
52.44 204.02
53.45 206.80
54.45 207.59
55.46 207.81
56.47 207.58
57.48 207.11
58.49 206.63
59.50 205.09
60.50 205.72
61.51 205.12
62.52 204.23
63.53 203.58
64.54 203.86
65.55 203.56
66.55 203.05
67.56 202.94
68.57 202.41
69.58 201.92
70.59 201.61
71.60 201.75
72.61 201.74
73.61 201.12
74.62 201.26
75.63 201.27
76.64 200.69
77.65 201.08
78.66 200.51
79.66 200.25
80.67 200.72
81.68 200.56
82.69 200.92
83.70 200.63
84.71 200.38
85.71 200.22
86.72 200.83
87.73 201.08
88.74 200.35
89.75 200.28
90.76 200.85
91.76 200.20
92.77 200.52
93.78 202.80
94.79 204.48
95.80 206.29
96.81 205.70
97.82 205.54
98.82 205.51
99.83 205.96
100.84 204.24
101.85 207.29
102.86 210.79
103.87 212.18
104.87 212.38
105.88 213.38
106.89 214.40
107.90 214.21
108.91 213.27
109.92 212.81
110.92 210.84
111.93 210.04
112.94 209.28
113.95 208.67
114.96 207.72
115.97 207.04
116.97 205.79
117.98 205.77
118.99 205.43
120.00 204.22
