# Time(ns)	Amplitude
0.00 199.59
1.01 200.44
2.02 200.26
3.03 200.07
4.03 200.12
5.04 200.44
6.05 199.66
7.06 199.80
8.07 199.58
9.08 199.75
10.08 200.05
11.09 199.72
12.10 200.08
13.11 199.93
14.12 200.15
15.13 200.37
16.13 200.23
17.14 199.97
18.15 200.10
19.16 200.40
20.17 200.68
21.18 200.08
22.18 200.09
23.19 200.08
24.20 200.10
25.21 205.16
26.22 208.99
27.23 210.92
28.24 211.49
29.24 210.89
30.25 210.14
31.26 209.46
32.27 208.44
33.28 208.36
34.29 207.34
35.29 206.50
36.30 206.09
37.31 204.63
38.32 207.84
39.33 209.39
40.34 209.39
41.34 209.63
42.35 208.49
43.36 208.01
44.37 206.86
45.38 206.50
46.39 205.91
47.39 205.62
48.40 204.85
49.41 204.50
50.42 203.80
51.43 203.11
52.44 203.36
53.45 203.21
54.45 202.78
55.46 202.24
56.47 201.92
57.48 202.43
58.49 201.66
59.50 205.84
60.50 209.03
61.51 208.52
62.52 208.88
63.53 208.99
64.54 208.24
65.55 207.20
66.55 206.82
67.56 206.07
68.57 205.26
69.58 206.24
70.59 209.48
71.60 211.10
72.61 211.43
73.61 211.11
74.62 210.42
75.63 209.87
76.64 209.20
77.65 207.91
78.66 207.25
79.66 206.64
80.67 205.99
81.68 205.08
82.69 205.55
83.70 204.39
84.71 204.26
85.71 203.56
86.72 203.54
87.73 203.19
88.74 207.63
89.75 209.59
90.76 210.68
91.76 210.14
92.77 209.61
93.78 209.51
94.79 208.49
95.80 207.91
96.81 207.36
97.82 206.41
98.82 205.97
99.83 205.43
100.84 204.79
101.85 203.84
102.86 203.54
103.87 203.17
104.87 202.97
105.88 202.98
106.89 202.79
107.90 201.85
108.91 202.31
109.92 201.86
110.92 201.69
111.93 202.25
112.94 201.18
113.95 201.63
114.96 201.37
115.97 201.35
116.97 200.83
117.98 201.02
118.99 201.29
120.00 200.27
