# Time(ns)	Amplitude
0.00 199.61
1.01 200.05
2.02 199.97
3.03 199.78
4.03 200.16
5.04 200.47
6.05 199.88
7.06 199.84
8.07 200.53
9.08 199.47
10.08 199.39
11.09 199.97
12.10 199.39
13.11 200.33
14.12 200.06
15.13 200.04
16.13 199.92
17.14 200.28
18.15 199.84
19.16 200.04
20.17 199.87
21.18 200.26
22.18 199.70
23.19 199.34
24.20 199.85
25.21 199.71
26.22 200.22
27.23 199.92
28.24 199.86
29.24 199.69
30.25 200.17
31.26 199.94
32.27 199.83
33.28 200.02
34.29 200.33
35.29 200.53
36.30 199.64
37.31 199.71
38.32 200.00
39.33 200.27
40.34 199.73
41.34 199.91
42.35 200.14
43.36 199.49
44.37 200.02
45.38 200.40
46.39 199.99
47.39 199.99
48.40 200.31
49.41 200.14
50.42 199.85
51.43 200.19
52.44 200.19
53.45 199.28
54.45 199.96
55.46 200.03
56.47 200.27
57.48 200.34
58.49 199.99
59.50 199.80
60.50 200.03
61.51 199.98
62.52 199.82
63.53 199.89
64.54 201.22
65.55 203.61
66.55 205.94
67.56 206.55
68.57 206.97
69.58 206.62
70.59 206.08
71.60 205.55
72.61 205.30
73.61 204.47
74.62 204.60
75.63 203.81
76.64 203.67
77.65 203.36
78.66 203.02
79.66 205.52
80.67 207.15
81.68 206.96
82.69 206.68
83.70 206.78
84.71 205.87
85.71 205.44
86.72 204.93
87.73 204.74
88.74 203.97
89.75 203.58
90.76 203.23
91.76 202.92
92.77 202.60
93.78 203.01
94.79 201.94
95.80 203.71
96.81 204.03
97.82 204.69
98.82 204.79
99.83 204.69
100.84 204.57
101.85 203.64
102.86 203.67
103.87 202.87
104.87 202.83
105.88 202.69
106.89 202.15
107.90 202.47
108.91 201.92
109.92 203.47
110.92 205.57
111.93 206.21
112.94 206.03
113.95 205.91
114.96 205.91
115.97 205.34
116.97 205.26
117.98 203.98
118.99 203.93
120.00 204.02
