# Time(ns)	Amplitude
0.00 200.02
1.01 200.38
2.02 200.22
3.03 200.20
4.03 199.67
5.04 200.02
6.05 199.85
7.06 199.77
8.07 199.98
9.08 199.94
10.08 200.25
11.09 199.58
12.10 199.83
13.11 200.22
14.12 200.01
15.13 200.65
16.13 200.01
17.14 199.88
18.15 200.06
19.16 199.84
20.17 199.40
21.18 199.76
22.18 199.00
23.19 199.86
24.20 200.33
25.21 200.00
26.22 200.13
27.23 200.26
28.24 199.97
29.24 200.09
30.25 200.23
31.26 200.29
32.27 200.48
33.28 200.09
34.29 199.94
35.29 200.36
36.30 199.39
37.31 199.38
38.32 199.67
39.33 201.83
40.34 203.59
41.34 204.79
42.35 204.35
43.36 204.71
44.37 203.73
45.38 203.63
46.39 203.54
47.39 202.71
48.40 203.29
49.41 202.74
50.42 201.88
51.43 202.36
52.44 202.56
53.45 201.65
54.45 201.88
55.46 203.98
56.47 204.65
57.48 204.59
58.49 204.37
59.50 204.52
60.50 204.26
61.51 203.83
62.52 204.07
63.53 203.09
64.54 203.37
65.55 202.76
66.55 202.40
67.56 202.31
68.57 202.03
69.58 201.99
70.59 201.58
71.60 200.85
72.61 201.21
73.61 201.32
74.62 201.00
75.63 201.32
76.64 200.89
77.65 200.74
78.66 200.83
79.66 200.80
80.67 200.51
81.68 200.14
82.69 201.02
83.70 200.42
84.71 200.04
85.71 200.47
86.72 200.50
87.73 200.19
88.74 200.28
89.75 200.39
90.76 200.35
91.76 204.41
92.77 206.92
93.78 208.36
94.79 208.71
95.80 207.90
96.81 208.15
97.82 209.75
98.82 213.02
99.83 214.07
100.84 213.88
101.85 213.69
102.86 212.77
103.87 211.19
104.87 210.24
105.88 209.60
106.89 208.49
107.90 208.69
108.91 209.56
109.92 209.83
110.92 210.08
111.93 209.66
112.94 208.59
113.95 208.02
114.96 207.32
115.97 206.61
116.97 205.33
117.98 204.65
118.99 205.34
120.00 204.35
