# Time(ns)	Amplitude
0.00 200.12
1.01 199.76
2.02 200.33
3.03 199.60
4.03 199.49
5.04 199.99
6.05 200.07
7.06 199.90
8.07 200.33
9.08 199.53
10.08 200.26
11.09 199.94
12.10 199.73
13.11 199.84
14.12 199.93
15.13 199.69
16.13 199.77
17.14 199.63
18.15 206.26
19.16 209.52
20.17 211.07
21.18 211.11
22.18 216.08
23.19 217.98
24.20 217.99
25.21 217.48
26.22 216.17
27.23 214.77
28.24 214.02
29.24 212.60
30.25 211.30
31.26 210.01
32.27 209.05
33.28 208.51
34.29 207.52
35.29 206.70
36.30 209.44
37.31 210.48
38.32 211.96
39.33 211.37
40.34 210.84
41.34 212.63
42.35 213.94
43.36 214.33
44.37 213.52
45.38 212.84
46.39 211.81
47.39 210.50
48.40 209.70
49.41 209.52
50.42 207.91
51.43 207.44
52.44 206.60
53.45 206.47
54.45 205.54
55.46 204.82
56.47 207.27
57.48 212.91
58.49 213.98
59.50 214.97
60.50 214.66
61.51 213.67
62.52 212.89
63.53 211.62
64.54 210.53
65.55 209.33
66.55 208.37
67.56 208.26
68.57 207.35
69.58 206.54
70.59 205.50
71.60 205.19
72.61 204.83
73.61 204.55
74.62 203.75
75.63 203.39
76.64 203.32
77.65 203.22
78.66 202.50
79.66 202.52
80.67 202.14
81.68 201.62
82.69 201.46
83.70 202.00
84.71 201.61
85.71 201.13
86.72 201.24
87.73 200.97
88.74 201.25
89.75 200.40
90.76 201.07
91.76 200.82
92.77 200.55
93.78 200.36
94.79 200.33
95.80 200.40
96.81 200.49
97.82 200.48
98.82 199.82
99.83 200.30
100.84 200.26
101.85 200.50
102.86 200.03
103.87 199.93
104.87 200.21
105.88 200.54
106.89 200.68
107.90 200.43
108.91 200.71
109.92 200.13
110.92 200.28
111.93 200.34
112.94 199.72
113.95 200.14
114.96 200.24
115.97 200.65
116.97 199.78
117.98 200.16
118.99 200.26
120.00 199.97
