# Time(ns)	Amplitude
0.00 200.36
1.01 200.19
2.02 200.18
3.03 200.40
4.03 200.23
5.04 199.54
6.05 199.83
7.06 200.84
8.07 199.94
9.08 200.07
10.08 199.80
11.09 202.36
12.10 206.13
13.11 207.59
14.12 208.58
15.13 208.26
16.13 208.62
17.14 207.59
18.15 206.86
19.16 206.34
20.17 205.83
21.18 205.28
22.18 204.29
23.19 206.01
24.20 208.86
25.21 210.01
26.22 210.72
27.23 209.11
28.24 208.87
29.24 208.39
30.25 207.56
31.26 206.31
32.27 205.78
33.28 212.47
34.29 215.12
35.29 215.48
36.30 214.89
37.31 214.37
38.32 213.38
39.33 212.48
40.34 210.74
41.34 210.33
42.35 210.17
43.36 213.63
44.37 214.68
45.38 214.39
46.39 213.51
47.39 212.63
48.40 211.56
49.41 210.20
50.42 209.88
51.43 208.45
52.44 207.72
53.45 207.17
54.45 206.31
55.46 205.96
56.47 205.25
57.48 204.96
58.49 204.25
59.50 203.50
60.50 203.85
61.51 203.01
62.52 202.81
63.53 202.61
64.54 202.75
65.55 201.72
66.55 202.00
67.56 201.85
68.57 201.92
69.58 201.36
70.59 201.38
71.60 201.23
72.61 203.96
73.61 208.10
74.62 209.82
75.63 210.31
76.64 209.67
77.65 209.94
78.66 208.53
79.66 208.19
80.67 207.67
81.68 206.51
82.69 205.90
83.70 205.59
84.71 204.71
85.71 204.43
86.72 204.07
87.73 203.77
88.74 203.47
89.75 202.76
90.76 202.48
91.76 202.21
92.77 202.71
93.78 201.76
94.79 201.70
95.80 201.50
96.81 201.35
97.82 201.44
98.82 201.14
99.83 200.88
100.84 200.28
101.85 200.83
102.86 200.74
103.87 200.96
104.87 200.45
105.88 200.71
106.89 200.75
107.90 200.86
108.91 200.59
109.92 199.81
110.92 200.85
111.93 200.48
112.94 200.17
113.95 200.32
114.96 200.24
115.97 199.84
116.97 200.11
117.98 200.37
118.99 199.88
120.00 200.35
