# Time(ns)	Amplitude
0.00 199.99
1.01 199.83
2.02 199.46
3.03 199.97
4.03 199.96
5.04 199.76
6.05 200.29
7.06 200.41
8.07 199.90
9.08 199.81
10.08 199.48
11.09 203.33
12.10 207.12
13.11 208.24
14.12 208.28
15.13 208.69
16.13 207.26
17.14 207.44
18.15 206.86
19.16 206.11
20.17 205.20
21.18 205.62
22.18 203.95
23.19 203.99
24.20 203.58
25.21 203.48
26.22 203.22
27.23 202.89
28.24 202.11
29.24 203.74
30.25 207.08
31.26 208.89
32.27 209.51
33.28 209.55
34.29 209.18
35.29 208.57
36.30 206.90
37.31 206.47
38.32 206.69
39.33 211.84
40.34 214.30
41.34 215.09
42.35 213.87
43.36 213.18
44.37 212.54
45.38 211.46
46.39 210.47
47.39 210.08
48.40 208.38
49.41 207.46
50.42 206.78
51.43 206.25
52.44 205.89
53.45 205.01
54.45 204.56
55.46 204.37
56.47 203.34
57.48 203.27
58.49 202.51
59.50 205.14
60.50 207.03
61.51 208.46
62.52 208.70
63.53 208.23
64.54 208.23
65.55 207.79
66.55 206.97
67.56 206.13
68.57 205.96
69.58 205.15
70.59 204.24
71.60 203.73
72.61 203.86
73.61 203.58
74.62 203.19
75.63 202.87
76.64 202.19
77.65 202.66
78.66 201.97
79.66 201.03
80.67 201.68
81.68 201.71
82.69 201.39
83.70 200.99
84.71 201.41
85.71 201.10
86.72 200.87
87.73 201.03
88.74 200.59
89.75 200.30
90.76 200.68
91.76 200.31
92.77 200.29
93.78 199.82
94.79 200.25
95.80 206.30
96.81 208.49
97.82 209.73
98.82 209.27
99.83 209.42
100.84 209.13
101.85 207.99
102.86 207.40
103.87 207.12
104.87 205.94
105.88 205.92
106.89 205.22
107.90 204.93
108.91 204.16
109.92 203.64
110.92 203.25
111.93 203.36
112.94 203.37
113.95 202.66
114.96 202.84
115.97 201.75
116.97 202.01
117.98 201.61
118.99 201.75
120.00 201.41
