# Time(ns)	Amplitude
0.00 200.21
1.01 200.37
2.02 200.18
3.03 200.02
4.03 199.70
5.04 200.42
6.05 199.68
7.06 199.79
8.07 200.17
9.08 199.62
10.08 200.00
11.09 200.57
12.10 201.99
13.11 202.80
14.12 203.35
15.13 203.20
16.13 202.21
17.14 202.42
18.15 202.47
19.16 202.22
20.17 202.03
21.18 201.58
22.18 201.57
23.19 201.39
24.20 201.71
25.21 201.06
26.22 201.02
27.23 201.19
28.24 200.24
29.24 201.06
30.25 200.65
31.26 200.16
32.27 200.76
33.28 200.93
34.29 200.43
35.29 200.24
36.30 200.45
37.31 200.42
38.32 200.28
39.33 199.91
40.34 199.98
41.34 200.40
42.35 200.15
43.36 200.31
44.37 200.06
45.38 199.78
46.39 200.33
47.39 200.45
48.40 200.35
49.41 199.92
50.42 199.62
51.43 199.37
52.44 200.38
53.45 200.06
54.45 199.78
55.46 200.20
56.47 200.23
57.48 200.01
58.49 200.16
59.50 200.21
60.50 200.27
61.51 200.31
62.52 200.29
63.53 203.32
64.54 205.82
65.55 207.08
66.55 207.12
67.56 207.37
68.57 206.51
69.58 205.95
70.59 205.56
71.60 205.06
72.61 205.04
73.61 204.00
74.62 203.75
75.63 203.63
76.64 202.94
77.65 202.75
78.66 202.57
79.66 202.03
80.67 202.49
81.68 201.94
82.69 201.67
83.70 201.11
84.71 200.76
85.71 201.13
86.72 200.73
87.73 200.85
88.74 200.83
89.75 201.01
90.76 199.95
91.76 202.21
92.77 203.43
93.78 203.89
94.79 203.64
95.80 203.99
96.81 203.46
97.82 203.86
98.82 205.43
99.83 208.84
100.84 211.56
101.85 212.44
102.86 211.34
103.87 211.33
104.87 210.20
105.88 209.07
106.89 208.53
107.90 207.57
108.91 206.83
109.92 206.07
110.92 204.95
111.93 205.56
112.94 205.03
113.95 204.64
114.96 204.05
115.97 203.35
116.97 203.04
117.98 202.36
118.99 202.88
120.00 202.71
