# Time(ns)	Amplitude
0.00 200.15
1.01 199.80
2.02 200.20
3.03 199.94
4.03 200.47
5.04 199.86
6.05 200.12
7.06 202.24
8.07 203.34
9.08 204.09
10.08 204.20
11.09 204.25
12.10 203.57
13.11 203.36
14.12 202.71
15.13 202.59
16.13 202.99
17.14 202.03
18.15 201.81
19.16 201.73
20.17 201.44
21.18 201.58
22.18 201.22
23.19 200.87
24.20 201.57
25.21 204.61
26.22 205.71
27.23 205.93
28.24 205.84
29.24 205.73
30.25 205.23
31.26 204.99
32.27 204.45
33.28 203.71
34.29 203.59
35.29 202.88
36.30 203.22
37.31 202.84
38.32 202.06
39.33 202.39
40.34 201.73
41.34 201.94
42.35 201.91
43.36 201.13
44.37 201.33
45.38 201.44
46.39 204.10
47.39 207.03
48.40 208.41
49.41 208.86
50.42 208.35
51.43 208.32
52.44 207.55
53.45 206.79
54.45 206.30
55.46 205.67
56.47 204.99
57.48 204.64
58.49 204.07
59.50 203.49
60.50 203.33
61.51 205.36
62.52 210.43
63.53 211.68
64.54 212.53
65.55 212.08
66.55 211.55
67.56 211.06
68.57 209.73
69.58 209.14
70.59 207.29
71.60 206.98
72.61 206.86
73.61 206.10
74.62 205.10
75.63 204.74
76.64 204.80
77.65 204.11
78.66 202.94
79.66 203.71
80.67 202.34
81.68 202.59
82.69 202.11
83.70 202.02
84.71 202.27
85.71 201.77
86.72 201.27
87.73 200.57
88.74 201.21
89.75 200.92
90.76 200.67
91.76 200.65
92.77 200.76
93.78 200.57
94.79 200.08
95.80 200.47
96.81 200.63
97.82 201.00
98.82 200.52
99.83 200.18
100.84 200.96
101.85 200.62
102.86 200.60
103.87 200.55
104.87 199.62
105.88 201.94
106.89 204.70
107.90 205.70
108.91 205.96
109.92 205.28
110.92 205.08
111.93 205.13
112.94 204.51
113.95 204.78
114.96 203.38
115.97 203.40
116.97 203.20
117.98 202.74
118.99 202.46
120.00 202.14
