# Time(ns)	Amplitude
0.00 200.42
1.01 200.08
2.02 199.52
3.03 199.77
4.03 200.07
5.04 199.91
6.05 201.78
7.06 207.73
8.07 210.82
9.08 210.93
10.08 211.44
11.09 210.61
12.10 210.03
13.11 209.44
14.12 208.51
15.13 207.97
16.13 206.94
17.14 206.05
18.15 206.68
19.16 209.10
20.17 209.76
21.18 209.77
22.18 215.44
23.19 217.87
24.20 217.66
25.21 217.14
26.22 216.07
27.23 214.25
28.24 213.35
29.24 212.49
30.25 211.42
31.26 210.43
32.27 209.06
33.28 208.13
34.29 207.26
35.29 207.00
36.30 206.85
37.31 205.63
38.32 205.26
39.33 205.22
40.34 204.76
41.34 203.90
42.35 202.99
43.36 202.87
44.37 203.11
45.38 202.09
46.39 202.70
47.39 201.69
48.40 201.44
49.41 201.65
50.42 200.93
51.43 201.22
52.44 201.46
53.45 201.16
54.45 200.91
55.46 200.27
56.47 201.42
57.48 200.20
58.49 200.49
59.50 200.61
60.50 200.24
61.51 200.97
62.52 200.29
63.53 199.83
64.54 200.69
65.55 200.07
66.55 200.43
67.56 200.76
68.57 205.78
69.58 209.23
70.59 211.20
71.60 210.49
72.61 210.45
73.61 210.06
74.62 209.10
75.63 208.74
76.64 207.01
77.65 207.62
78.66 207.06
79.66 205.65
80.67 204.95
81.68 205.08
82.69 204.68
83.70 203.98
84.71 202.60
85.71 203.54
86.72 202.50
87.73 202.43
88.74 202.62
89.75 201.82
90.76 206.37
91.76 209.64
92.77 211.35
93.78 211.56
94.79 211.51
95.80 209.79
96.81 210.02
97.82 209.06
98.82 207.93
99.83 207.54
100.84 207.36
101.85 205.89
102.86 205.42
103.87 204.75
104.87 204.33
105.88 204.37
106.89 203.69
107.90 203.10
108.91 203.11
109.92 202.86
110.92 202.40
111.93 202.24
112.94 202.35
113.95 201.97
114.96 201.76
115.97 201.54
116.97 201.07
117.98 201.17
118.99 200.97
120.00 200.65
