# Time(ns)	Amplitude
0.00 200.46
1.01 199.86
2.02 200.07
3.03 199.66
4.03 199.12
5.04 199.96
6.05 200.08
7.06 200.67
8.07 200.31
9.08 200.04
10.08 200.28
11.09 200.04
12.10 199.77
13.11 199.98
14.12 200.77
15.13 200.00
16.13 200.07
17.14 200.16
18.15 200.23
19.16 199.77
20.17 199.98
21.18 199.76
22.18 199.36
23.19 201.98
24.20 205.35
25.21 207.08
26.22 207.15
27.23 207.28
28.24 206.53
29.24 206.02
30.25 205.99
31.26 205.42
32.27 205.07
33.28 204.74
34.29 203.23
35.29 203.84
36.30 205.70
37.31 206.84
38.32 206.51
39.33 206.98
40.34 206.99
41.34 206.38
42.35 205.79
43.36 204.98
44.37 204.35
45.38 203.81
46.39 203.93
47.39 203.49
48.40 203.27
49.41 202.76
50.42 202.76
51.43 201.86
52.44 202.54
53.45 207.49
54.45 210.23
55.46 210.96
56.47 211.64
57.48 210.73
58.49 209.86
59.50 209.44
60.50 208.45
61.51 208.01
62.52 208.98
63.53 208.93
64.54 208.33
65.55 208.58
66.55 207.76
67.56 206.66
68.57 206.67
69.58 205.96
70.59 205.72
71.60 204.52
72.61 203.88
73.61 203.52
74.62 203.36
75.63 202.82
76.64 203.08
77.65 202.34
78.66 203.91
79.66 205.63
80.67 206.91
81.68 206.74
82.69 206.30
83.70 205.99
84.71 206.18
85.71 205.26
86.72 204.40
87.73 204.20
88.74 203.63
89.75 204.00
90.76 203.38
91.76 202.94
92.77 202.28
93.78 202.38
94.79 202.10
95.80 201.52
96.81 201.25
97.82 202.03
98.82 201.02
99.83 201.55
100.84 200.68
101.85 201.22
102.86 200.77
103.87 200.36
104.87 200.91
105.88 201.11
106.89 200.60
107.90 200.55
108.91 200.97
109.92 201.07
110.92 200.21
111.93 200.09
112.94 200.14
113.95 200.30
114.96 200.22
115.97 200.86
116.97 200.52
117.98 200.07
118.99 200.47
120.00 200.53
